url,logo,name,description,infos,contact
https://www.minalogic.com/annuaire/universite-savoie-mont-blanc/,https://www.minalogic.com/wp-content/uploads/2020/09/universite-savoie-mont-blanc-333x250.png,Université Savoie Mont Blanc,"Située entre Lyon et Grenoble, aux frontières de la Suisse et de l’Italie, l’Université Savoie Mont Blanc est un acteur majeur du développement intellectuel et culturel, social et économique, de son territoire. Grâce aux liens étroits et constructifs qu’elle a su tisser avec les autres acteurs locaux, régionaux et nationaux, l’Université Savoie Mont Blanc est aujourd’hui un partenaire incontournable de la dynamique académique universitaire d’un espace francophone qui dépasse les frontières comme l’atteste son projet d’université européenne. Elle compte près de 15 000 étudiants auxquels elle propose environ 200 formations diplômantes à tous les niveaux du L-M-D. Ses enseignements s’appuient sur l’activité de 19 laboratoires de recherche reconnus.","{""Type d'organisme"": ""Etablissement d'enseignement supérieur et de recherche"", 'Date de création': '1979', 'Thématiques': 'Cybersécurité,                                                                             IA,                                                                             IoT,                                                                             Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'ICC,                                                                             Non applicable', ""Date d'adhésion"": '29/06/2007'}","{'Adresse': '27 rue Marcoz\n                                                                                                                                                    73000\n                                                                                                                CHAMBERY', 'Contact': 'SABATIER Mareva                                        Professeur des Universités'}"
https://www.minalogic.com/annuaire/nicomatic/,https://www.minalogic.com/wp-content/uploads/2021/02/nicomatic-334x250.png,NICOMATIC,"Le groupe Nicomatic est un groupe familial français créé par Paul NICOLLIN en 1976 qui conçoit, fabrique et vend des solutions d’interconnexion. Aujourd’hui, le groupe Nicomatic compte 300 personnes dans le monde réparties dans 10 filiales et son siège social se situe a Bons en Chablais en Haute Savoie. Le groupe réalise un chiffre d’affaire de 30 M€ dont 82 % à l’export. Nicomatic est actuellement un acteur reconnu dans le domaine de la micro-connectique. Ces produits sont essentiellement destinés aux environnements sévères (militaire, aéronautique, spatial). Nicomatic est certifiée EN9100 : 2009 pour l’intégralité de ses processus.
Nicomatic conçoit et fabrique tous ses produits (intégrée à 100%). La société investit 20 % de son chiffre d’affaire en R&D. notamment dans le développement de connecteurs intelligents intégrants des systèmes électroniques.
Nicomatic s’est engagée dans une démarche d’entreprise responsabilisante et apprenante qui lui confère une grande agilité, cela, pour répondre avec ses clients aux défis de demain tout en créant un cadre épanouissant pour les employés.","{""Type d'organisme"": 'PME', 'Date de création': '1976', 'Thématiques': 'Microélectronique', 'Marchés': 'Chimie Environnement,                                                                             Défense,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '02/06/2017'}","{'Adresse': 'ZI les Bracots\n                                                                                                                173 rue des Fougères\n                                                                                                                74890\n                                                                                                                BONS EN CHABLAIS', 'Contact': 'NICOLLIN Olivier                                        Président Directeur Général'}"
https://www.minalogic.com/annuaire/numerisat/,https://www.minalogic.com/wp-content/uploads/2023/06/logo-numerisat-386x250.png,Numerisat,"Numerisat est un Fournisseur d’accès internet par Satellite et 4G-5G.
Nous sommes partenaire du dispositif de cohésion Numérique des Territoires pour la fourniture aux particuliers situés dans les zones blanches de solutions de connectivités Très Haut Débit, et fournissons aux entreprises, collectivités et saisonniers des solutions de connectivités multi-réseaux leur permettant de développer des services sécurisés, du streaming et des services IOT en tout point du territoire. Nous développons également des solutions nouvelles associant technologies satellitaires et 4G-5G pour les services de télémédecine et 5G privé.","{""Type d'organisme"": 'PME', 'Date de création': '2016', 'Thématiques': 'IoT', 'Marchés': 'Défense,                                                                             Mobilité,                                                                             NewSpace', ""Date d'adhésion"": '27/06/2023'}","{'Adresse': '48 Avenue lac du bourget\n                                                                                                                                                    73370\n                                                                                                                LE BOURGET-DU-LAC', 'Contact': 'FLAENDER Didier                                        Président Fondateur'}"
https://www.minalogic.com/annuaire/adison/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-adison-0-386x137.png,Adison,"ADISON est un bureau d’études spécialisé dans la conception, le développement et la fabrication de solutions électroniques et informatiques.
ADISON propose son expertise à travers une large offre de services en gestion de projet, allant de l’audit préalable jusqu’à l’industrialisation et la fabrication de la solution.","{""Type d'organisme"": 'PME', 'Date de création': '1996', 'Thématiques': 'Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Chimie Environnement,                                                                             Energie Bâtiment,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '02/04/2015'}","{'Adresse': '155, Rue Louis Armand\n                                                                                                                Savoie Hexapole, Batiment Papyrus\n                                                                                                                73420\n                                                                                                                MÉRY', 'Contact': 'VERARD Jean-Pierre                                        Gérant'}"
https://www.minalogic.com/annuaire/sma-rty/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-sma-rty-333x250.png,Sma-RTy,"Sma-RTy SAS est une PME (et une ""jeune entreprise innovante"") spécialisée dans les systèmes de vision artificielle avancés pour la détection d'anomalies et les soins de santé. Grâce à des interactions étroites avec la recherche appliquée, Sma-RTy s'oriente vers une intégration transparente des technologies d'amélioration de la vision dans les applications de la vie réelle. Ces technologies coexistent avec le milieu environnant pour aider l'homme dans des tâches répétitives et épuisantes, par exemple la surveillance, la surveillance des personnes âgées, la détection d'anomalies.
Bien que sa création soit récente, Sma-RTy s'appuie sur l'expertise multidisciplinaire de ses fondateurs pour jouer un rôle dans le développement de dispositifs de vision intelligents et assistés par l'IA pour améliorer la vie quotidienne. Parmi tous les partenaires, la société implique des compétences en recherche et développement avec des initiatives de R&D active en Europe. De plus, par l'intermédiaire de ses ""conseillers scientifiques"", Sma-RTy renforce les collaborations avec les universités et les départements de recherche, notamment en France et en Italie.","{""Type d'organisme"": 'PME', 'Date de création': '2019', 'Thématiques': 'IA,                                                                             Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'ICC,                                                                             Industrie du futur,                                                                             Santé', ""Date d'adhésion"": '23/04/2020'}","{'Adresse': '4 Avenue Blaise Pascal\n                                                                                                                                                    63178\n                                                                                                                AUBIERE', 'Contact': 'MAGGIANI Luca                                        Dr'}"
https://www.minalogic.com/annuaire/avant-gout-studios/,https://www.minalogic.com/wp-content/uploads/2022/06/logo-avant-gout-studios-333x250.png,Avant-Goût Studios,"Creative Technologist, Avant-Goût Studios conçoit et développe des projets interactifs.
Nous réalisons des applications, des sites web, des expositions interactives et des interfaces innovantes.
Nos bureaux sont situés à Saint-Etienne.
Nos expertises :
Applications web et mobiles : Solutions cross-platform et web. Flutter, VueJS, NodeJS
Innovation : Réalité Augmentée, Réalité Virtuelle, Web3 Blockchain. 
Nos clients :
Google, STMicroelectronics, France Télévisions, Orange, Natixis … Ville de Lyon, Ville de Saint-Étienne et de nombreuses PME d’Auvergne Rhône Alpes.
Notre site web :
http://www.avant-gout.com","{""Type d'organisme"": 'PME', 'Date de création': '2003', 'Thématiques': 'Logiciel,                                                                             Photonique', 'Marchés': 'Infrastructures du numérique,                                                                             ICC', ""Date d'adhésion"": '26/04/2022'}","{'Adresse': '3 Chemin des Châtaigniers\n                                                                                                                                                    42580\n                                                                                                                LA TOUR-EN-JAREZ', 'Contact': 'PIFFARETTI Adrien                                        CEO'}"
https://www.minalogic.com/annuaire/valence-romans-agglo/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-valence-romans-agglo-0-333x250.png,Valence Romans Agglo,"Agglomération avec un territoire situé entre 2 bassins de vie : le bassin valentinois et le bassin romanais, avec en son centre une gare TGV qui permet de relier Paris en 02h10 ou Marseille en 01h00. L’Agglo en chiffre c’est 54 communes, 216 000 habitants, 100 000 emplois, 2 000 créations d’entreprise par an, 56 parcs d’activités et des filières telles que l’image animée, le cuir …","{""Type d'organisme"": 'Collectivité territoriale', 'Date de création': '2017', 'Thématiques': 'Non Applicable', 'Marchés': 'Non applicable', ""Date d'adhésion"": '21/11/2005'}","{'Adresse': '1 Place Jacques Brel\n                                                                                                                CS 30125\n                                                                                                                26905\n                                                                                                                VALENCE CEDEX 09', 'Contact': 'HADER Mourad                                        Directeur Département du Développement Economique'}"
https://www.minalogic.com/annuaire/dm-engineering/,https://www.minalogic.com/wp-content/uploads/2023/04/logo-dm-engineering-386x250.png,DM Engineering,"DM ENGINEERING est une entreprise spécialisée dans le développement de machines thermiques, permettant la génération et le conditionnement d’air pour des températures comprises entre -100°C et + 300°C. Nous intégrons les problématiques de connectivités, d’industrialisation et de maintenabilité des systèmes.
Nous développons actuellement un conditionneur d’air permettant de tester des composants ou cartes électroniques pour des températures allant de -100°C à + 300°C.","{""Type d'organisme"": 'PME', 'Date de création': '2023', 'Thématiques': 'IoT,                                                                             Microélectronique', 'Marchés': 'Chimie Environnement,                                                                             Défense,                                                                             Industrie du futur,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '13/04/2023'}","{'Adresse': '165 Avenue Henri Schneider\n                                                                                                                                                    69330\n                                                                                                                MEYZIEU', 'Contact': 'DELASTRE Matthieu                                        Directeur Général'}"
https://www.minalogic.com/annuaire/mga-technologies/,https://www.minalogic.com/wp-content/uploads/2024/03/logo-mga-technologies.png,MGA Technologies,"MGA Technologies rassemble une équipe de passionnés de technique et de technologies (mécanique, automatisme, mécatronique, robotique, IA, …) ayant l’ambition commune de concevoir et réaliser les plus belles machines sur mesure de l’Industrie du Futur.Engagée pour le progrès technique au service de l’Homme, MGA Technologies accompagne les industriels dans leurs projets dès la conception en particulier pour les industries de la Santé, l’Électronique et la Mécanique.","{""Type d'organisme"": 'PME,                                                                             PME', 'Date de création': '1980', 'Thématiques': 'IA,                                                                             IoT,                                                                             Logiciel,                                                                             Microélectronique', 'Marchés': 'Défense,                                                                             Industrie du futur,                                                                             Santé', ""Date d'adhésion"": '05/03/2024'}","{'Adresse': '22, Chemin des Prés Secs\n                                                                                                                                                    69380\n                                                                                                                CIVRIEUX D’AZERGUES', 'Contact': 'DE MALLIARD Herve                                        Président'}"
https://www.minalogic.com/annuaire/aedvices-consulting/,https://www.minalogic.com/wp-content/uploads/2022/06/logo-aedvices-2023.png,AEDVICES,"AEDVICES est une société de services indépendante, experte en conception et vérification de dispositifs microélectronique numérique et de systèmes embarqués. Nous aidons nos clients dans l'exécution de leurs projets, en assistance technique et en bureau d’étude. Nous les aidons à déployer des méthodologies avancées et nous formons leurs ingénieurs et managers. Nous intervenons dans toutes les applications utilisant les technologies ASIC, SoC, FPGA. Basée en région grenobloise, nous intervenons en France et dans toute l'Europe.","{""Type d'organisme"": 'PME', 'Date de création': '2012', 'Thématiques': 'Logiciel,                                                                             Microélectronique', 'Marchés': 'Chimie Environnement,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '01/01/2020'}","{'Adresse': '166B Rue du Rocher de Lorzier\n                                                                                                                                                    38430\n                                                                                                                MOIRANS', 'Contact': 'CERISIER Francois                                        Owner & CEO'}"
https://www.minalogic.com/annuaire/allimand/,https://www.minalogic.com/wp-content/uploads/2022/09/logo-allimand.png,Allimand,"Concepteur et constructeur de machines à papiers et non-tissés
Allimand est spécialisée dans la conception, la fabrication et la mise en service de lignes de production de papiers techniques à haute valeur ajoutée et de voiles de non-tissés à haute valeur ajoutée.
Nous sommes réputés dans le monde entier pour notre savoir-faire en définition et en contrôle des procédés complexes mis en œuvre dans la fabrication des papiers techniques et des voiles non-tissés.","{""Type d'organisme"": 'PME', 'Date de création': '1850', 'Thématiques': 'IA,                                                                             Logiciel', 'Marchés': 'Industrie du futur,                                                                             Textile', ""Date d'adhésion"": '16/09/2022'}","{'Adresse': '1250 Avenue Jean Jaures\n                                                                                                                                                    38140\n                                                                                                                RIVES', 'Contact': 'BONFANTI Jean-Dominique                                        CTO'}"
https://www.minalogic.com/annuaire/mysmartmove/,https://www.minalogic.com/wp-content/uploads/2022/06/logo-my-smart-move-340x250-1.png,mySmartMove,"MySmartMove est une solution de capture et d'analyse du mouvement humain, dédiée aux physiothérapeutes, entraîneurs et athlètes d'élite. MySmartMove développe un outil breveté, basé sur l'utilisation de capteurs embarqués (centrales inertielles) sur la personne, ainsi que d'algorithmes d'intelligence artificielle pour le traitement et la fusion de données. Ceux-ci permettent de modéliser le geste idéal de chaque utilisateur dans une pratique sportive ou de rééducation, puis de lui fournir un biofeedback personnalisé sur la validité de son mouvement.","{""Type d'organisme"": 'PME', 'Date de création': '2021', 'Thématiques': 'IoT,                                                                             Logiciel,                                                                             Microélectronique', 'Marchés': 'ICC,                                                                             Santé', ""Date d'adhésion"": '26/01/2022'}","{'Adresse': '613 rue des Deymes\n                                                                                                                                                    38420\n                                                                                                                LE VERSOUD', 'Contact': 'LAFFET Francis                                        Président'}"
https://www.minalogic.com/annuaire/communaute-de-communes-du-gresivaudan/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-gresivaudan-fiche-membre-386x193.png,Communauté de communes Le Grésivaudan,"Communauté de communes « Le Grésivaudan »
47 communes
97 560 habitants
30 000 emplois privés
8 000 entreprises
Situé en Isère, au cœur de la région Rhône-Alpes, le territoire du Grésivaudan est une large vallée reliant Grenoble à Chambéry, au pied des massifs de Chartreuse et de Belledonne.
Ce territoire bénéficie d’un développement économique équilibré. Si l’activité économique est marquée par la forte croissance de la haute technologie (avec notamment des entreprises leaders telles que STMicroelectronics, Soitec…), les effets d’entraînement de cette filière industrielle sur le reste de l’économie sont considérables. Le Grésivaudan connaît en effet une spectaculaire progression de l’emploi depuis une dizaine d’années où l’industrie occupe une place de choix avec 40% de l’emploi salarié privé. La haute technologie côtoie les filières traditionnelles issues d’un passé industriel (papeterie, chimie, aluminium, textile, métallurgie) et de nouvelles activités se développent comme les technologies de l’Information (TIC), le bâtiment, la recherche privée, l’ingénierie technique, et les services.
L’action de l’intercommunalité
Le Grésivaudan a comme objectif de rassembler un territoire doté d’une forte cohésion sociale, géographique, économique et historique. Les enjeux de cette intercommunalité sont de taille. Il s’agit de renforcer la solidarité entre les communes, de poursuivre la création d’emplois diversifiés, de mutualiser la gestion pour une plus grande efficacité et de proposer une offre équilibrée d’infrastructures et d’équipements publics.
La communauté de communes du Grésivaudan soutient le démarrage des entrepreneurs :
• Prêts d’honneur aux créateurs
• Quatre pépinières et ateleirs relais pour l’accueil et le suivi des créateurs
• Rencontres à thèmes, petits-déjeuners et débats
• Mise en réseaux des acteurs économiques
...et leur développement
• Propositions de terrains dans les zones industrielles et de locaux (à la location et à la vente)
• Étude du montage financier et mobilisation des aides
• Développement des filières industrielles
• Réalisation d’infrastructures et d’équipements intercommunaux.","{""Type d'organisme"": 'Collectivité territoriale', 'Date de création': '2009', 'Thématiques': 'Non Applicable', 'Marchés': 'Non applicable', ""Date d'adhésion"": '21/11/2005'}","{'Adresse': '390 Rue Henri Fabre\n                                                                                                                                                    38926\n                                                                                                                CROLLES CEDEX', 'Contact': 'CLAPPAZ Jean-Francois                                        Vice Président Economie et Développement Industriel'}"
https://www.minalogic.com/annuaire/arc-data-shield/,https://www.minalogic.com/wp-content/uploads/2023/10/arc-data-shield.png,ARC Data Shield,"ARC Data Shield développe et commercialise une gamme innovante de passerelles de sécurité réseau. Ces dernières sont conçues pour permettre aux entreprises et aux organisations de sécuriser leurs actifs, qu'ils soient matériels ou immatériels, face aux attaques protocolaires. Nos solutions sont spécialement conçues pour répondre aux besoins de protection des actifs industriels critiques au sein des entreprises et des organismes.
Nos solutions offrant une protection inégalée pour les actifs important pour leurs organisations contre les attaques protocolaires. Elles sont conçues pour fournir également toute une gamme de services logiciels conçus pour répondre aux attentes de sécurités complémentaires et aux besoins d'intégration. Notre approche de rupture repose sur aucun établissement de connexions mais par un système d'échange de données contrôlé et sécurisé, qui préserve par son architecture électronique un cloisonnement fort entre les
réseaux concernés. Cette architecture et le choix des composants permet durabilité exceptionnelle adaptée aux utilisations de protections d[e-2019]actifs industriels.","{""Type d'organisme"": 'PME', 'Date de création': '2023', 'Thématiques': 'Cybersécurité', 'Marchés': 'Défense,                                                                             Industrie du futur', ""Date d'adhésion"": '25/10/2023'}","{'Adresse': '1 Rue du Château Bel Air\n                                                                                                                                                    44470\n                                                                                                                NANTES', 'Contact': 'COMBIER Arnaud                                        Président Fondateur'}"
https://www.minalogic.com/annuaire/e-attract/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-e-attract-333x250.png,e-ATTRACT,"E-attract est un éditeur de solutions logicielles et données, centrées sur les territoires, A destination du secteur public, des employeurs et des acteurs de l'immobilier ainsi que des enseignes (banque-assurance, énergie, transports, etc. ...) Notre métier consiste à :
- Digitaliser l'offre des territoires (notamment en termes d'infrastructures et de transports, mais également d'immobilier et de services)
- Enrichir une base de données qui permette de décrire ces territoires dans toutes leurs composantes (sociales, économiques, de flux, etc.) aux échelles les plus fines.
- Construire les applicatifs décisionnels faisant le lien entre celle base de données et les questions métiers des acteurs des territoires, ainsi que celles des citoyens","{""Type d'organisme"": 'PME', 'Date de création': '2017', 'Thématiques': 'IA,                                                                             Logiciel', 'Marchés': 'Energie Bâtiment,                                                                             ICC', ""Date d'adhésion"": '05/03/2019'}","{'Adresse': '16 rue de condé\n                                                                                                                                                    69002\n                                                                                                                LYON', 'Contact': 'NURY Pierre-Yves                                        CEO'}"
https://www.minalogic.com/annuaire/qmt/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-qmt-0-333x250.png,QMT,"Leader en France et en Suisse des Systèmes Automatisés de Mesure, de Test et de Contrôle, QMT Group est née en 2014 de l’union entre l’iséroise SAPHIR, experte en mesure et traitement du signal, et la genevoise Qualimatest, experte en contrôle qualité optique automatisé. QMT Group s’adresse aux métiers allant de la R&D à la Production industrielle, ainsi qu’aux acheteurs de systèmes autonomes, par le biais de six familles de solutions : logiciels, stations de mesure, systèmes embarqués, appareils de contrôle, bancs de tests et machines de tri. Trois approches sont possibles en fonction des projets : utilisation d’une solution standard personnalisable, réalisation d’une solution sur mesure, ou conception et industrialisation dans le cadre d’un produit OEM.","{""Type d'organisme"": 'PME', 'Date de création': '1989', 'Thématiques': 'IA,                                                                             Logiciel,                                                                             Photonique', 'Marchés': 'Industrie du futur,                                                                             Mobilité,                                                                             Santé', ""Date d'adhésion"": '12/02/2016'}","{'Adresse': '17 rue Saint Exupéry\n                                                                                                                Parc d’activités Alpespace\n                                                                                                                73800\n                                                                                                                PORTE-DE-SAVOIE', 'Contact': 'MEISSNER Ivan                                        CEO'}"
https://www.minalogic.com/annuaire/limatech/,https://www.minalogic.com/wp-content/uploads/2023/04/logo-limatech-386x250.png,LIMATECH,"En partenariat avec le CEA LETI, Limatech est spécialisée dans la gestion des batteries Lithium pour l’aéronautique. Les innovations brevetées de Limatech permettent d’utiliser des batteries Lithium en toute sécurité, en augmentant la durée de vie, en améliorant la disponibilité et le confort d’utilisation.
Les prochains packs batterie seront intelligents et connectés.
Ils permettront aux utilisateurs d’effectuer de la maintenance sur pronostic en communicant les informations d’utilisation comme les températures, la charge et la tension.
Les Algorithmes de diagnostique permettront de communiquer précisément les états de santé des éléments. Sensible à l’environnement, Limatech souhaite effectuer une offre entièrement modulable et re-conditionnable pour l’aéronautique.","{""Type d'organisme"": 'PME', 'Date de création': '2016', 'Thématiques': 'Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Chimie Environnement,                                                                             Défense,                                                                             NewSpace', ""Date d'adhésion"": '19/01/2017'}","{'Adresse': '4 rue Léon BERIODOT\n                                                                                                                                                    38500\n                                                                                                                VOIRON', 'Contact': 'ROBIN Florence                                        Présidente'}"
https://www.minalogic.com/annuaire/ilini/,https://www.minalogic.com/wp-content/uploads/2022/06/ilini-logo.png,Ilini,Ilini transforme tout type de contenu média en terrain de jeu pour l’apprentissage des langues.,"{""Type d'organisme"": 'PME', 'Date de création': '2017', 'Thématiques': 'Logiciel', 'Marchés': 'ICC', ""Date d'adhésion"": '24/06/2022'}","{'Adresse': '70 quai Perrache\n                                                                                                                                                    69002\n                                                                                                                LYON', 'Contact': 'REY Benjamin                                        CEO'}"
https://www.minalogic.com/annuaire/araiko/,https://www.minalogic.com/wp-content/uploads/2024/06/logo-araiko.png,Araïko,"Depuis 2020, Araïko, (anciennement Cynapps), rend accessible l'intelligence artificielle
aux PME/ETI en plaçant l'humain au cœur de cette transition. Plus de soixante projets
ont été menés à bien par nos 24 experts en data science, IA et industrie, dans des
secteurs allant de l'industrie à l'agriculture. Pour nous, l’'intégration de l'IA doit être
considérée comme une solution réelle face à des problématiques vécues, et non comme un gadget technologique. Notre mission ? Rendre l'IA accessible en plaçant l'humain au centre de tous nos projets.","{""Type d'organisme"": 'PME', 'Date de création': '2020', 'Thématiques': 'IA,                                                                             IoT,                                                                             Logiciel', 'Marchés': 'Infrastructures du numérique', ""Date d'adhésion"": '21/01/2021'}","{'Adresse': '555 Chemin des Arcuires\n                                                                                                                                                    1250\n                                                                                                                MONTAGNAT', 'Contact': 'REZGUI Faycal                                        CEO'}"
https://www.minalogic.com/annuaire/sat4space/,https://www.minalogic.com/wp-content/uploads/2022/06/logo-sat4space-340x250-1.png,SAT4SPACE,"SAT4SPACE est une entreprise qui propose des services de R&D dans le domaine des systèmes optroniques pour le spatial. Plus particulièrement, SAT 4SPACE a comme mission d'aider des entreprises et laboratoires de recherche à adapter et à maturer leurs technologies et produits, afin de les rendre compatibles avec les exigences et contraintes de l'aérospatial. Ses domaines de prédilection incluent la télédétection (caméras hyperspectrales et mutispectrales), les LIDARs et les communications quantiques pour le spatial, ainsi que les sous-systèmes qui les composent : détecteurs, lasers.","{""Type d'organisme"": 'PME', 'Date de création': '2021', 'Thématiques': 'Logiciel,                                                                             Microélectronique,                                                                             Photonique', 'Marchés': 'Chimie Environnement,                                                                             Energie Bâtiment,                                                                             ICC,                                                                             NewSpace', ""Date d'adhésion"": '26/01/2022'}","{'Adresse': 'Bât. Startway, 1 place F. Roosevelt\n                                                                                                                                                    33470\n                                                                                                                ARCACHON', 'Contact': 'NOWICKI-BRINGUIER Yoanna-Reine                                        CEO'}"
https://www.minalogic.com/annuaire/la-note-bleue/,https://www.minalogic.com/wp-content/uploads/2023/03/la-note-bleue.png,LA NOTE BLEUE,"LA MAISON
Arts Vivants - Expériences Immersives - Incubateur culturel innovant durable
Implanté au pied du Vercors, La Maison offre un environnement unique, dans un parc partiellement boisé d’1,5 hectares totalement préservé, avec une vue époustouflante sur trois chaines de montagnes.
La Maison est particulièrement propice pour tout type d’évènements, séminaires, ateliers, expositions, résidences, etc.
L’objectif de La Maison est notamment de favoriser l’interaction entre acteurs de deux univers différents :
- les artistes et les structures culturelles
- et les entreprises, start-ups, enseignement supérieur, R&D, laboratoires et industries privées.
Lieu de vie, de création, de travail, de détente et de découverte d’un patrimoine vivant et naturel, à la fois pluridisciplinaire et modulable, LA MAISON constitue un écosystème unique et fédérateur rassemblant le maximum d’acteurs co-construisant un « modèle » à la fois performant, durable et innovant.","{""Type d'organisme"": 'PME', 'Date de création': '2007', 'Thématiques': 'Non Applicable', 'Marchés': 'ICC', ""Date d'adhésion"": '28/03/2023'}","{'Adresse': '20 Rue de la Grenière\n                                                                                                                                                    38180\n                                                                                                                SEYSSINS', 'Contact': 'DOUROUX Philippe                                        Founder & CEO'}"
https://www.minalogic.com/annuaire/delta-concept/,https://www.minalogic.com/wp-content/uploads/2021/02/delta-concept-334x250.png,Delta Concept,"La société, son activité :
Pour tous ceux qui cherchent une solution simple et innovante, par la low tech, DELTA CONCEPT est experte en bilame thermique, conçoit et produit des éléments et systèmes mécaniques autonomes, fiables, durables, et aptes aux environnements sévères.
Elle est l’unique fabricant de tels systèmes sur mesure en Europe. La très bonne maîtrise de ce savoir-faire lui permet d’adapter cette technologie à de nombreux projets d’avenir.
Ses clients sont de petites ou de grandes entreprises internationales, fabriquant des équipements domestiques ou industriels. Ils recherchent, pour un sous–ensemble soumis à un environnement thermique particulier, une réponse spécifique innovante.
De sa participation à l’analyse technologique, en amont du projet client, à la fabrication série du sous-ensemble à bilame, en passant par la coopération à la conception du produit client et le prototypage, Delta Concept peut, en effet, adapter, aux besoins spécifiques de ses clients, le mode d’action des bilames (déflexion progressive ou déclenchement brusque, réarmement automatique ou manuel), et les températures de déclenchement /réarmement (pour les bilames à déclenchement brusque).
DELTA CONCEPT conçoit et fabrique localement, dans un fort esprit RSE.","{""Type d'organisme"": 'PME', 'Date de création': '2006', 'Thématiques': 'Non Applicable', 'Marchés': 'Energie Bâtiment,                                                                             Industrie du futur,                                                                             Mobilité,                                                                             NewSpace,                                                                             Santé', ""Date d'adhésion"": '28/09/2012'}","{'Adresse': ""1 rue de l'Isère\n                                                                                                                Bâtiment L'Harmonyum\n                                                                                                                38120\n                                                                                                                SAINT-EGREVE"", 'Contact': 'PITONE Gilbert                                        CEO'}"
https://www.minalogic.com/annuaire/cic-lyonnaise-de-banque/,https://www.minalogic.com/wp-content/uploads/2020/07/minalogic-member-fr-cic-386x193.png,CIC Lyonnaise de Banque,"CIC Lyonnaise de Banque, Banque du groupe CIC, accompagne en proximité plus d'un million de clients particuliers, professionnels (artisans, commerçants) et entreprises dans leurs projets depuis plus de 150 ans. Créé par des entrepreneurs, l’accompagnement de l’entreprise et de son dirigeant figure historiquement au cœur de notre métier. 3800 collaborateurs interviennent dans les 27 départements du grand quart sud-est de la France, dans le cadre d’une organisation décentralisée. Celle-ci allie proximité relationnelle avec un conseiller dédié, une grande autonomie décisionnelle des agences (95% des décisions de crédit y sont prises) et des technologies de premier plan (3000 collaborateurs travaillent au développement informatique dans notre groupe). Enfin tous les experts métiers sont disponibles en région, par exemple pour construire ensemble une stratégie de développement à l’international, ou injecter de l’innovation avec CIC Place de l’innovation. Aujourd’hui 1 PME sur 3 du grand quart sud-est nous fait confiance, et 1 PME exportatrice sur 2.","{""Type d'organisme"": 'Banque & Investisseur', 'Date de création': '1931', 'Thématiques': 'Non Applicable', 'Marchés': 'Non applicable', ""Date d'adhésion"": '09/05/2017'}","{'Adresse': ""8 rue du bat d'argent\n                                                                                                                                                    69001\n                                                                                                                LYON"", 'Contact': 'BOULANGER Maude                                        Chef de projet marketing & communication | Filière Start Innovation CIC'}"
