nom,SIREN,Date de création,Denomination légale,Denomination usuelle,Activité principale,Tranche effectifs,Catégorie entreprise,État administratif
FAIRWAI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FALGAGEN,851519918,2019-06-05,FALGAGEN,Non disponible,74.90B,03,PME,Non disponible
FAMOCO,527948814,2010-09-22,FAMOCO,Non disponible,46.51Z,21,PME,Non disponible
FANTASTIC OVEN,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FARADAE,880041918,2019-12-06,FARADAE,Non disponible,35.11Z,02,PME,Non disponible
FARM3,849123401,2019-03-04,FARM3,Non disponible,46.61Z,11,PME,Non disponible
FARMITOO,833694276,2017-11-10,FARMITOO,Non disponible,63.12Z,21,PME,Non disponible
FASHION DATA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FASTBOOKING,500918347,2007-10-31,FINANCIERE FASTBOOKING FRANCE,Non disponible,70.22Z,Non disponible,Non disponible,Non disponible
FASTCONNECT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FASTERIZE,533589768,2011-06-28,FASTERIZE,Non disponible,62.02A,12,PME,Non disponible
FASTOCHE,351110853,1989-04-19,FASTOCHE,Non disponible,52.4C,Non disponible,Non disponible,Non disponible
FASTORY,504230681,2008-04-15,FASTORY,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
FAUME,848562112,2019-02-15,FAUME,Non disponible,47.91B,12,PME,Non disponible
FAURE QEI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FAVEOD,494469125,2007-02-20,FAVEOD,FAVEOD,58.29C,11,PME,Non disponible
FEDERATION ENTERTAINMENT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FEED MANAGER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FEED.,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FEEDIER,838930071,2018-03-26,FEEDIER TECHNOLOGIES,Non disponible,62.01Z,11,PME,Non disponible
FEELIGO,538954843,2012-01-01,FEELIGO,Non disponible,62.01Z,Non disponible,PME,Non disponible
FEELOBJECT,812624757,2015-07-21,FEELOBJECT,Non disponible,71.12B,01,PME,Non disponible
FEENPOP,881723795,2020-02-18,FEENPOP,Non disponible,70.22Z,Non disponible,PME,Non disponible
FEHR,413079047,1997-06-17,FEHR,Non disponible,68.20B,Non disponible,Non disponible,Non disponible
FELIX & ASSOCIES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FENIX ENERGY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FENOTAG,813726569,2015-09-02,FENOTAG,Non disponible,26.11Z,11,PME,Non disponible
FENOTEK,811165976,2015-04-16,FENOTEK,Non disponible,26.40Z,Non disponible,PME,Non disponible
FERMEFUL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FERMEFUL.COM,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FERMENTALG,509935151,2009-01-15,FERMENTALG,Non disponible,72.11Z,21,PME,Non disponible
FERPECTION,807973334,2014-11-13,FERPECTION,Non disponible,62.02A,11,PME,Non disponible
FEST TECHNOLOGY INC.,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FFLY4U,811700384,2015-05-15,FFLY4U,Non disponible,71.12B,NN,PME,Non disponible
FHELAB,951830967,2023-04-21,FHELAB,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
FI2MED,818064479,2016-01-20,FI2MED,Non disponible,74.90B,Non disponible,Non disponible,Non disponible
FIBERCRYST,450365911,2003-09-30,FIBERCRYST,Non disponible,74.90B,11,PME,Non disponible
FIBRES INDUSTRIES BOIS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FIBROSUD,334474798,1986-01-20,FIBROSUD,Non disponible,32.2B,Non disponible,Non disponible,Non disponible
FICHA,881734800,2020-02-10,FICHA,Non disponible,58.29C,02,PME,Non disponible
FIDALL,521985531,2010-04-15,FIDALL,FIDALL,62.01Z,Non disponible,ETI,Non disponible
FIDELISA,790554281,2013-01-01,FIDELISA,Non disponible,58.29C,Non disponible,Non disponible,Non disponible
FIDZUP,532228939,2011-05-09,FIDZUP,Non disponible,63.11Z,Non disponible,PME,Non disponible
FIELDBOX.AI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FIELDCLOUD,518861224,2009-12-01,FIELDCLOUD,FIELDCLOUD,62.02B,Non disponible,PME,Non disponible
FIGURES,889445771,2020-09-29,FIGURES,Non disponible,70.22Z,12,PME,Non disponible
FIL & FAB,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FILEAU,383027299,1991-07-25,LE FILEAU,Non disponible,01.46Z,Non disponible,Non disponible,Non disponible
FILL UP MEDIA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FINALCAD,501388573,2007-12-01,FINALCAD,KNOWLEDGE CORP,58.29C,21,PME,Non disponible
FINAMATIC,812929628,2015-08-05,FINAMATIC,Non disponible,62.01Z,Non disponible,PME,Non disponible
FINANCE ACTIVE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FINBILL,850067117,2019-04-09,FINBILL,Non disponible,62.02A,Non disponible,PME,Non disponible
FIND & ORDER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FINEXKAP,788592889,2012-09-21,FINEXKAP,Non disponible,62.02A,00,PME,Non disponible
FINFROG,817974306,2016-01-22,FINFROG,Non disponible,64.19Z,12,PME,Non disponible
FINKEY,830908745,2017-07-11,FINKEY,Non disponible,70.22Z,01,PME,Non disponible
FINSBURY,410802011,1997-02-03,FINSBURY CONSTRUCTION,Non disponible,71.12B,Non disponible,PME,Non disponible
FINSECUR,350589396,1989-04-20,FINSECUR,KM EUROP,26.30Z,22,PME,Non disponible
FINSQUARE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FINSTACK,804035251,2014-08-08,FINSTACK SOLUTIONS,Non disponible,62.01Z,Non disponible,PME,Non disponible
FINSTART,887878486,2020-07-24,FINSTART,Non disponible,63.12Z,11,PME,Non disponible
FIRE TIGER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FIRETIGER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FIRST LIGHT IMAGING,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FITIZZY,793628678,2013-06-10,FITIZZY,Non disponible,62.01Z,01,PME,Non disponible
FITT,794466011,2013-07-10,FITT,Non disponible,63.11Z,Non disponible,Non disponible,Non disponible
FITTINGBOX,491452991,2006-08-01,FITTINGBOX,FITTINGBOX,62.01Z,22,PME,Non disponible
FIVEOFFICES,920903721,2022-10-20,FIVEOFFICES FRANCE,Non disponible,63.12Z,02,PME,Non disponible
FLASH THERAPEUTICS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FLASH TRADE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FLASHBRAND FRANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FLATCHR,803289560,2014-06-21,FLATCHR INTERNATIONAL,Non disponible,63.12Z,21,PME,Non disponible
FLATLOOKER,822249595,2016-08-25,MANDA (EX-FLATLOOKER),Non disponible,68.31Z,21,PME,Non disponible
FLATSY,810457531,2015-03-01,FLATSY,Non disponible,62.01Z,12,PME,Non disponible
FLEXAI,978139459,2023-07-25,FLEXAI,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
FLEXIKEG,837825538,2018-02-04,FLEXIKEG,Non disponible,25.92Z,03,PME,Non disponible
FLEXIO,820015006,2016-05-02,FLEXIO,Non disponible,58.29C,11,PME,Non disponible
FLEXPER,833821671,2017-11-16,FLEXPER,Non disponible,72.19Z,02,PME,Non disponible
FLINT,400982211,1995-05-02,FLINT,Non disponible,71.11Z,11,PME,Non disponible
FLOWDESK,883604647,2020-04-01,FLOWDESK,Non disponible,58.29C,12,PME,Non disponible
FLOWLITY,847801701,2018-10-01,FLOWLITY,Non disponible,58.29A,12,PME,Non disponible
FLUDIS,385067699,1992-03-02,SARL FLUDIS,CHAMPION,52.1D,Non disponible,Non disponible,Non disponible
FLUICITY,812620318,2015-07-10,FLUICITY SAS,Non disponible,62.01Z,02,PME,Non disponible
FLUTILLIANT,841378318,2018-07-26,FLUTILLIANT,Non disponible,62.01Z,02,PME,Non disponible
FLYING WHALES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOCUS ENTERTAINMENT (VIA FLCP & ASSOCIÉS),Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOCUSSIA,799318092,2014-01-06,FOCUSSIA,Non disponible,62.01Z,03,PME,Non disponible
FOIL AND CO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOLIASCOPE,530584796,2011-02-04,FOLIASCOPE,Non disponible,59.11C,02,PME,Non disponible
FOLK,950396325,1989-09-20,FOLK,Non disponible,55.4B,Non disponible,Non disponible,Non disponible
FOLLOWANALYTICS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FONDATION GRENOBLE INP,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOODLES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOODMEUP,802748772,2014-05-30,FOODMEUP,Non disponible,58.29C,02,PME,Non disponible
FOODOLOGIC,848674677,2019-02-20,FOODOLOGIC,Non disponible,62.01Z,Non disponible,PME,Non disponible
FOODVISOR,812516847,2015-07-08,FOODVISOR,Non disponible,62.01Z,11,PME,Non disponible
FORCE-A,397698713,1994-06-24,A FORCE,Non disponible,85.59A,Non disponible,Non disponible,Non disponible
FORECOMM,499634053,2007-07-25,FORECOMM,Non disponible,58.29C,11,PME,Non disponible
FOREPAAS,809044688,2014-12-06,FOREPAAS,Non disponible,62.01Z,11,ETI,Non disponible
FOREST ADMIN,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FORMACOMPOST,501299812,2007-12-01,FORMACOMPOST,Non disponible,74.90B,02,PME,Non disponible
FORMALIZI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FORMATIV,333433720,1985-09-01,FORMATIV,Non disponible,25.50B,Non disponible,PME,Non disponible
FORSEE POWER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FORTIA,431759919,2000-06-01,FORTIA,Non disponible,68.20A,Non disponible,Non disponible,Non disponible
FORVIS MAZARS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOULE FACTORY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOUR40,951169572,2023-03-24,FOUR40,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
FOURNISSEUR ÉNERGIE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOVEA PHARMACEUTICALS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOXEET,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FOXINTELLIGENCE,820039311,2016-04-26,FOXINTELLIGENCE,Non disponible,63.12Z,22,ETI,Non disponible
FOXPLAN,853477941,2019-08-10,FOXPLAN,Non disponible,58.29C,01,PME,Non disponible
FOXSTREAM,453582470,2004-06-01,FOXSTREAM,FOXSTREAM,58.29C,12,ETI,Non disponible
FRAMATOME SAS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FRANCE BARTER,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FRANCE LABS DATAFARI,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FRANCE TRAVAIL,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FRAUDBUSTER,525266094,2010-10-01,FRAUDBUSTER,FRAUD BUSTER,71.12B,12,ETI,Non disponible
FRECNSYS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FREEBE.ME,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FREELANCEREPUBLIK,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FREEPRY,883028433,2020-04-21,FREEPRY,Non disponible,58.29A,11,PME,Non disponible
FREESPEE,799512439,2013-12-02,FREESPEE,Non disponible,62.01Z,Non disponible,PME,Non disponible
FRENCH TECH / REGION NOUVELLE-AQUITAINE,327697512,1983-06-01,AQUITAINE,Non disponible,41.10D,Non disponible,PME,Non disponible
FRESHMILE,818611220,2016-01-22,FRESHMILE,Non disponible,35.13Z,21,GE,Non disponible
FRETLINK,814527735,2015-10-01,FRETLINK,Non disponible,62.01Z,00,PME,Non disponible
FRETLY,828890061,2017-03-23,FRETLY,Non disponible,62.01Z,11,PME,Non disponible
FRICHTI,811534809,2015-05-06,FRICHTI,Non disponible,56.21Z,41,ETI,Non disponible
FRIGO MAGIC,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FRIZBIZ,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FRUITION SCIENCES,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FTOPIA,518172846,2009-11-09,FTOPIA,Non disponible,58.29A,01,PME,Non disponible
FUEL IT,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FUELSEA (ANODINE),Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FULL ELECTRONIC SYSTEM,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FULLSAVE SAS,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FUNCELL,889464616,2020-09-10,FUNCELL,Non disponible,72.19Z,03,PME,Non disponible
FUNDISCOUNT.FR,493560700,2007-01-02,FUNDISCOUNT.FR,FUNDISCOUNT.FR,46.49Z,02,PME,Non disponible
FUNDVISORY,814549911,2015-10-12,FUNDVISORY,Non disponible,58.29C,11,PME,Non disponible
FUNNL,844955658,2018-12-29,FUNNL,Non disponible,58.29C,Non disponible,Non disponible,Non disponible
FUTURE EDUCATION,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
FUZED,927865220,2024-04-17,FUZED,Non disponible,71.12B,Non disponible,Non disponible,Non disponible
FYBOTS,523416402,2010-07-01,FYBOTS GROUPE,Non disponible,74.90B,11,PME,Non disponible
G CLIPS BIOTECH,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
G WORK,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
G+LYTE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
G-LYTE,879295277,2019-11-18,G LYTE,Non disponible,46.18Z,03,PME,Non disponible
G2 MOBILITY,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
G4INTERACTIVE,521362822,2010-03-08,G4INTERACTIVE,Non disponible,62.01Z,Non disponible,Non disponible,Non disponible
GABOWEB,502435563,2008-02-01,GABOWEB,Non disponible,62.01Z,02,PME,Non disponible
GABSEE,820677797,2016-05-09,GABSEE,Non disponible,62.01Z,11,PME,Non disponible
GALATEE,393586003,1994-01-01,GALATEE,Non disponible,47.71Z,Non disponible,Non disponible,Non disponible
GALEON,893430850,2020-12-21,GALEON,Non disponible,70.10Z,Non disponible,PME,Non disponible
GALOCHE & PATIN,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
GAMABILIS,821674033,2016-07-12,GAMABILIS,Non disponible,62.01Z,11,PME,Non disponible
GAMAMABS PHARMA,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
GAMESTREAM,815338199,2015-11-04,GAMESTREAM,Non disponible,63.11Z,12,PME,Non disponible
GAMNED!,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
GAMPING.COM,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
GANDEE,833487036,2017-11-15,GANDEE,Non disponible,63.12Z,02,PME,Non disponible
GARANTME,832523344,2017-10-01,GARANTME,Non disponible,66.22Z,21,PME,Non disponible
GATEWATCHER,810505248,2015-03-23,GATEWATCHER,Non disponible,62.01Z,21,PME,Non disponible
GAÏAGO,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
GECCO,494492226,2007-03-01,GECCO,GECCO,38.32Z,12,PME,Non disponible
GEEV,342164704,1987-07-01,GEEV,Non disponible,81.21Z,Non disponible,PME,Non disponible
GEKKO,814635652,2015-11-02,GEKKO,Non disponible,62.02A,Non disponible,Non disponible,Non disponible
GEMESIS,913373122,2022-05-09,GEMESIS,Non disponible,71.12B,Non disponible,PME,Non disponible
GEMINI ALLIANCE,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible
