title,description,address,logo_url,website,category,url
LE MEILLEUR PRONOSTIQUEUR,Le Meilleur Pronostiqueur est un comparateur de pronostiqueurs en paris sportifs par les avis des utilisateurs.,"1 Place Leroux de Fauquemont, Lille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-le-meilleur-pronostiqueur.jpg,http://le-meilleur-pronostiqueur.fr/?utm_source=LesPepitesTech.com,ACTIVITÉS ET LOISIRS,https://lespepitestech.com/startup-de-la-french-tech/le-meilleur-pronostiqueur
MONTPELLIER.RENT,Location de voiture de tourisme et utilitaire en auto-partage à Montpellier.,"24 Rue Raoul Dufy, Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-lgs-transparent.png,https://montpellier.rent/?utm_source=LesPepitesTech.com,AUTOMOBILE,https://lespepitestech.com/startup-de-la-french-tech/montpellierrent
INVESTIR DANS L'ANCIEN,Investissement locatif clé en main,"8 Square Nungesser, Saint-Mandé",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/ed-convertimage_1.png,http://www.investirdanslancien.fr/?utm_source=LesPepitesTech.com,CROWDFUNDING IMMOBILIER,https://lespepitestech.com/startup-de-la-french-tech/investir-dans-lancien
PYT AUDIO,PYT Audio est une société spécialisée dans le traitement acoustique.,"Les Zais, Mortagne-sur-Sèvre",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_pyt_audio_grand.jpg,https://www.pytaudio.com/?utm_source=LesPepitesTech.com,CONSTRUCTION DURABLE,https://lespepitestech.com/startup-de-la-french-tech/pyt-audio
SYMPHONY,Prévoir l'imprévisible,"Hong Kong Island, Hong Kong",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/symphony_logo_v2.png,https://symphony.today/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/symphony
MARKLIX,"Marklix est une plateforme web qui met en relation, marques fabricantes et plus généralement tout concepteur de fichiers 3D avec consommateurs en produisant par impression 3D, à la demande et localement, des pièces détachées.","Technopole de Château Gombert, Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_2blue_0.jpg,http://www.marklix.com/?utm_source=LesPepitesTech.com,3D,https://lespepitestech.com/startup-de-la-french-tech/marklix-0
ASKSENSORS,"Plateforme IoT cloud simple d'utilisation, conçue pour s'adapter à tout type de projet IoT. Elle permet de collecter et visualiser les données des capteurs, de commander des actionneurs à distance et de gérer les appareils connectés en temps réel.","53 Boulevard Foch, Épinay-sur-Seine",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/rogner_2.png,https://asksensors.com/fr/?utm_source=LesPepitesTech.com,BIG DATA,https://lespepitestech.com/startup-de-la-french-tech/asksensors
KICKWORKER,Marketplace de microservices et plateforme de freelance,"26 Chemin de Chalin, Écully",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/kickworker_micro_service_0.png,https://kickworker.com/?utm_source=LesPepitesTech.com,APPEL D'OFFRES,https://lespepitestech.com/startup-de-la-french-tech/kickworker
MYPANGEE,La Fintech mypangee démocratise le leasing,"5 Rue Lapeyrouse, Toulouse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/mypangee_logo_original.png,http://www.mypangee.com/?utm_source=LesPepitesTech.com,FINTECH,https://lespepitestech.com/startup-de-la-french-tech/mypangee
PROPRYO,Outil d'aide à la recherche immobilière,Boulogne-Billancourt,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_propryo_0.png,https://propryo.com/?utm_source=LesPepitesTech.com,BASES DE DONNÉES,https://lespepitestech.com/startup-de-la-french-tech/propryo
RODACOM,"Conçoit des outils pour les agences immobilières : logiciel immobilier, site internet immobilier, marketing immobilier !",Grenoble,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/rodacom_0.jpg,https://www.rodacom.fr/?utm_source=LesPepitesTech.com,CREATION DE SITEWEB,https://lespepitestech.com/startup-de-la-french-tech/rodacom
HIFIVEWORK,L'essentiel de la gestion RH catalyseur de Richesses Humaines.,"Via Innova - pépinière d'entreprises du Pays de Lunel, 34400 Lunel",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/icone_1.jpg,https://www.hifivework.com/?utm_source=LesPepitesTech.com,RESSOURCE HUMAINE,https://lespepitestech.com/startup-de-la-french-tech/hifivework
MAILLOT.IO,Trouver les bons contacts pour votre communiqué de presse,"London, Royaume-Uni",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/maillot.png,https://www.maillot.io/?utm_source=LesPepitesTech.com,ANNUAIRE,https://lespepitestech.com/startup-de-la-french-tech/maillotio
DALOAVET,La télémédecine vétérinaire,"7 Rue Victor Hugo, Poitiers",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_250.png,https://daloavet.com/?utm_source=LesPepitesTech.com,ANIMAUX DE COMPAGNIE,https://lespepitestech.com/startup-de-la-french-tech/daloavet
LUMEEN,Lumeen simplifie et adapte la réalité virtuelle pour l'animation et la thérapie auprès des personnes âgées en perte d'autonomie et dépendantes.,"4 Rue de la République, 69001 Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_vert_lumeen.png,https://lumeen.com/?utm_source=LesPepitesTech.com,RÉALITÉ AUGMENTÉE,https://lespepitestech.com/startup-de-la-french-tech/lumeen
ORION DIGITAL BUSINESS,Agence digitale 360 specialise Hubspot et Adwords,"https://www.google.com/maps/place/AGENCE+DE+MARKETING+DIGITAL:+ORION+DIGITAL+BUSINESS/@-18.8466539,47.4825427,15z/data=!4m12!1m6!3m5!1s0x0:0x8b053ce2c1ca6590!2sAGENCE+DE+MARKETING+DIGITAL:+ORION+DIGITAL+BUSINESS!8m2!3d-18.8466539!4d47.4825427!3m4!1s0x0:0x",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/odb.png,https://iis-madagascar.com/?utm_source=LesPepitesTech.com,BUSINESS INTELLIGENCE,https://lespepitestech.com/startup-de-la-french-tech/orion-digital-business
UBIQUE TECH,UBIQUE TECH propose des outils permettant aux personnes avec un handicap moteur de faire leur rééducation motrice à domicile grâce aux jeux vidéo.,"Hôpital Cochin, Rue du Faubourg Saint-Jacques, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_version_01-01_0.png,https://ubiquetech.fr/?utm_source=LesPepitesTech.com,MEDTECH,https://lespepitestech.com/startup-de-la-french-tech/ubique-tech
MON ASSISTANT NUMERIQUE,Accompagnement & Formation numérique AnnecyLes nouvelles technologies ont envahi notre quotidien. Vous êtes à la recherche d’une personne qualifiée et expérimentée pour vous aider à gérer et à développer vos projets numériques ? Vous êtes au bon endroit !,Parc d'Activités la Ravoire Impasse de la Ravoire,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-annecy-sd.jpg,https://www.monassistantnumerique.com/home/reseau/accompagnement-numerique-annecy/?utm_source=LesPepitesTech.com,ACCOMPAGNEMENT,https://lespepitestech.com/startup-de-la-french-tech/mon-assistant-numerique
PLAYMOOVIN',"Fabrication d'un fauteuil multisport innovant, robuste, ludique, économique, qui démocratise pour la sensibilisation au handicap, l'inclusion et l'initiation aux sports fauteuils","465, rue Marie Marvingt 63118 Cebazat",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/playmoovin_logo.jpg,http://playmoovin.com/?utm_source=LesPepitesTech.com,ACTIVITÉS ET LOISIRS,https://lespepitestech.com/startup-de-la-french-tech/playmoovin
BOC D'OC,"Plats cuisinés frais en bocal, à base d'ingrédients locaux et de saison.","Boc d'Oc, Chez Ziinco, Rue Georges Auric, Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_noir_0.png,https://bocdoc.fr/?utm_source=LesPepitesTech.com,AGRITECH,https://lespepitestech.com/startup-de-la-french-tech/boc-doc
COLLECONLINE,CollecOnline est une plateforme digitale permettant aux collectionneurs et amateurs d'art d'inventorier et valoriser leur collection.,Roubaix,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-colleconline_1.png,https://www.colleconline.com/?utm_source=LesPepitesTech.com,ACTIVITÉS ET LOISIRS,https://lespepitestech.com/startup-de-la-french-tech/colleconline
UNIFAI,"Unifai est la 1ère plateforme IA qui normalise, enrichit et catégorise automatiquement les catalogues produits des marketplaces, e-commerçants et distributeurs pour diviser par deux leur time-to-market et optimiser leur taux de conversion","5 Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/unifai_logo_bg_dark_3.png,https://unifai.fr/?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/unifai
COMPAIRE,"Organisme de soutien scolaire qui met en relation étudiants et parents d’élèves du primaire/collège. Création d’un lien sur le long terme grâce à des créneaux d’aide aux devoirs réguliers et des créneaux « découverte » :Cuisine, Sport, Arts&Culture","74 Avenue de la Bourdonnais, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/51e9f038-8910-48d8-9d7e-0edb86b0508e.jpeg,https://www.compaire.fr/?utm_source=LesPepitesTech.com,BIEN-ÊTRE,https://lespepitestech.com/startup-de-la-french-tech/compaire
FOXPLAN,"FoxPlan est une start-up française, soutenue par de nouveaux investisseurs (BPI) et son partenaire CoPrime. Editeur d’une solution de gestion de projets aussi efficace qu’innovante, FoxPlan mise sur l’agilité.",4 PL MAURICE BERTEAUX,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_foxplan_0.png,https://www.fox-plan.fr/?utm_source=LesPepitesTech.com,GESTION,https://lespepitestech.com/startup-de-la-french-tech/foxplan
SHOPMATE,ShopMate est une solution 100% gratuite pour obtenir la livraison offerte et plus écologique sur tous les achats en ligne.,27 rue du chemin vert,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_text_horizontal_1.jpg,https://shopmate.fr/?utm_source=LesPepitesTech.com,APPLICATION,https://lespepitestech.com/startup-de-la-french-tech/shopmate
MOTEUR'IMMO,Moteur de recherche d'annonces immobilières,Bordeaux,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_play_store.png,https://moteurimmo.fr/?utm_source=LesPepitesTech.com,IMMOBILIER,https://lespepitestech.com/startup-de-la-french-tech/moteurimmo
ALGORAPOLIS,Algorapolis est la première ferme urbaine de spiruline fraîche à Paris.,"157bis Rue des Poissonniers, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/complet_bleu.png,https://www.algorapolis.fr/?utm_source=LesPepitesTech.com,AGRITECH,https://lespepitestech.com/startup-de-la-french-tech/algorapolis
TYDECK,Tydeck est une application pour le pilotage de vos espaces de coworking,"132 Rue Fondaudège, Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/carre_bleu1200_.png,https://www.tydeck.io/?utm_source=LesPepitesTech.com,APPLICATION,https://lespepitestech.com/startup-de-la-french-tech/tydeck
BTP-TECH,Application pour le suivi de chantier,4 en jurue,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/btp-tech-500-transparent-crop.png,https://www.btp-tech.com/?utm_source=LesPepitesTech.com,APPLICATION,https://lespepitestech.com/startup-de-la-french-tech/btp-tech
HELIOS,"Société à mission dédiée à la lutte contre le dérèglement climatique, Helios est la première éco-banque digitale","87 Rue Réaumur, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/group_220_4.png,https://helios-do.invisionapp.com/board/Helios-media-kit-ckioek1az00g716oie9exx0e6?utm_source=LesPepitesTech.com,BANQUE,https://lespepitestech.com/startup-de-la-french-tech/helios
EVERSAFE,Eversafe est le meilleur outil destiné aux entreprises et cabinets d’avocats pour gérer et protéger leurs marques en toute simplicité,"90 Rue d'Assas, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/eversafe-logo-blue.png,http://eversafe.ai/?utm_source=LesPepitesTech.com,INFORMATION JURIDIQUE,https://lespepitestech.com/startup-de-la-french-tech/eversafe
PROSOON,"La Blockchain au service de l'éducation, de l'emploi et de l'égalité des chances",Strasbourg,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_prosoon_1.png,https://www.prosoon.eu/?utm_source=LesPepitesTech.com,BLOCKCHAIN,https://lespepitestech.com/startup-de-la-french-tech/prosoon
EVERYSENS,Everysens offre une plateforme de visibilité prédictive et collaborative afin de planifier et de suivre en temps réel tous les flux de votre Supply Chain.,"Euratechnologies, Avenue de Dunkerque, Lille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-everysens-ang_1.png,https://www.everysens.com/?utm_source=LesPepitesTech.com,ANALYSE,https://lespepitestech.com/startup-de-la-french-tech/everysens
STANDARD EN LIGNE,Standard en ligne est le standard virtuel le plus pratique et le moins cher pour les petites et moyennes entreprises,"59 Rue des Petits Champs, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/colortelecom.jpg,https://standardenligne.fr/?utm_source=LesPepitesTech.com,TELE-TRAVAIL,https://lespepitestech.com/startup-de-la-french-tech/standard-en-ligne
PICSELLIA,Fournisseur de solutions d'Intelligence Artificielle,"13 Rue Sainte-Ursule, Toulouse",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/picsellia-logo-300x100_0.png,https://www.picsellia.com/studio?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/picsellia
MEAVO,"Meavo est une entreprise qui fabrique et commercialise des cabines acoustiques (ou phonebox) pour améliorer le bien-être, la confidentialité et la productivité des employés dans les bureaux en open-space.","10 Rue la Vacquerie, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/meavo_logo.png,http://www.meavo.com/fr?utm_source=LesPepitesTech.com,B2B,https://lespepitestech.com/startup-de-la-french-tech/meavo
L'APPORTEUR D'IMMO,Spécialiste de l'estimation immobilière en France,"18 Rue de Naples, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/lapporteurdimmo2233.png,https://www.lapporteurdimmo.com/?utm_source=LesPepitesTech.com,BIG DATA,https://lespepitestech.com/startup-de-la-french-tech/lapporteur-dimmo
TOOLIMO,Toolimo c'est l'outil de référence pour commander vos diagnostics immobiliers et vos états des lieux. On vous aide à accompagner et satisfaire vos clients en leur apportant la digitalisation qu'ils attendaient,"18 Cours de Verdun, Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/couleur-fond-blanc.png,https://toolimo.fr/?utm_source=LesPepitesTech.com,Catégorie non disponible,https://lespepitestech.com/startup-de-la-french-tech/toolimo
LEGALTILE,Toute l'information sur les sociétés,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/android-chrome-512x512_2.png,https://www.legaltile.com/?utm_source=LesPepitesTech.com,FINTECH,https://lespepitestech.com/startup-de-la-french-tech/legaltile
MERCIAPP,MerciApp est un correcteur d'ortographe et de grammaire nouvelle génération.,"5 Rue Saint-Joseph, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logotype-merci-oxford-blue.png,https://www.merci-app.com/?utm_source=LesPepitesTech.com,LOGICIEL,https://lespepitestech.com/startup-de-la-french-tech/merciapp
LE PACK,Accélérateur de start-up dédié au sport business. Le Pack est une initiative du LOU Rugby en partenariat avec GL events et Le Village by CA Centre-est. Un lieu - Un écosystème - Un programme d'accompagnement. Appel à candidatures en cours !,"Matmut Stadium, Avenue Tony Garnier, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/gl19_lepack_logo-signature-rn_1.png,https://lepack-accelerateur.com/?utm_source=LesPepitesTech.com,ACCÉLÉRATEUR,https://lespepitestech.com/startup-de-la-french-tech/le-pack
GEOWALLET,"Geowallet simplifie la vie des indépendants et entreprises de toutes tailles en automatisant le suivi des trajets professionnels et la génération de relevés kilométriques, dans le respect de vie privée et de la confidentialité.","1 Parvis de la Défense, Puteaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_geowallet.jpg,https://geowallet.io/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/geowallet
DREAM ACT,"Dream Act est la place du consommer responsable. C’est là où tout se trouve, tout se passe, tout se sait et se comprend sur la consommation responsable.",Montreuil,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/dreamact_principal_black.png,https://dreamact.eu/?utm_source=LesPepitesTech.com,CITOYEN,https://lespepitestech.com/startup-de-la-french-tech/dream-act-0
FACTORY 319,Startup studio dédié au secteur de la santé numérique,"48 Quai du Lazaret, 13002 Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_319.png,https://factory319.com/?utm_source=LesPepitesTech.com,ACCÉLÉRATEUR,https://lespepitestech.com/startup-de-la-french-tech/factory-319
IMMONEOS,"Conçu par des expats pour des expats, Immoneos est la première communauté de confiance pour développer en direct son immobilier locatif depuis l’étranger.","35b Pagoda Street, Singapour",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/immoneos_logo_v3.png,http://www.immoneos.fr/?utm_source=LesPepitesTech.com,COMMUNAUTÉ,https://lespepitestech.com/startup-de-la-french-tech/immoneos
VIANEOS,"Notre vision est de soutenir le secteur des médias en développant des serveurs middleware IPTV et OTT (Media Delivery Platforms) et un large éventail d’applications de portails TV, de chat, quel que soit le mode de transmission : satellite, terrestre, OTT",VIANEOS Dubai Office - Dubaï - Émirats arabes unis,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/new_logo.jpg,http://www.vianeos.com/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/vianeos
PIVR,Solution de réparation du gros électroménager à distance,"14 Rue René Anjolvy, 94250 Gentilly",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-pivr_11.jpg,https://www.pivr.fr/?utm_source=LesPepitesTech.com,ECONOMIE CIRCULAIRE,https://lespepitestech.com/startup-de-la-french-tech/pivr
ACHETONS GROUPÉ,Achetons Groupé,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_292.png,http://achetonsgroupe.org/?utm_source=LesPepitesTech.com,ACHAT,https://lespepitestech.com/startup-de-la-french-tech/achetons-groupe
PEYCE,Calendrier des courses à pied en France,"71 Quai de l'Ouest, 59000 Lille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/peyce_logo_yellow_background.png,https://fr.peyce.com/?utm_source=LesPepitesTech.com,COMMUNAUTÉ SPORTIVE,https://lespepitestech.com/startup-de-la-french-tech/peyce
HACHÉS DE FRANCE,"🐂 Marchands de Viandes Hachées, Éthiques et Engagées 🐄","24 Avenue Joannès Masset, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/maj_blancv2.png,http://www.hachesdefrance.fr/?utm_source=LesPepitesTech.com,ALIMENTATION SAINE ET DURABLE / AGRICULTURE RAISONNÉE,https://lespepitestech.com/startup-de-la-french-tech/haches-de-france
STACKD,Outil qui permet de gérer la collecte des taxes d'apprentissage très facilement pour les établissements scolaires et associatifs.,"49 Boulevard Preuilly, Tours",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-three.png,https://www.stackd.fr/?utm_source=LesPepitesTech.com,COMPTABILITÉ,https://lespepitestech.com/startup-de-la-french-tech/stackd
KOJO,Un jeu de construction made in France. Constitué de plaques en bois et de pinces en biomatériaux.,"52 Boulevard Edouard Branly, 85000 La Roche-sur-Yon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_kojo_vert_100x100mm_rvb_1_2_0.png,https://playkojo.com/?utm_source=LesPepitesTech.com,DIVERTISSEMENT,https://lespepitestech.com/startup-de-la-french-tech/kojo
AWATECH / TROUVERVOTREAVOCAT.COM,Marketing digital et cybersécurité pour les métiers du droit,95 RUE DE LA SANTE,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/newlogo4-bleu-notext-carre.png,http://www.trouvervotreavocat.com/?utm_source=LesPepitesTech.com,CYBERSECURITÉ,https://lespepitestech.com/startup-de-la-french-tech/awatech-trouvervotreavocatcom
OUIRAYMOND,Une solution de mobilité intelligente qui valorise le temps de transport de vos collaborateurs. #transportationbecomestransportainment,"51 Boulevard de Strasbourg, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/raymond_logo_all-01_11.png,https://www.ouiraymond.com/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/ouiraymond
USPORTY,Une application qui vous permet de trouver des partenaires sportifs avec lesquels s’entraîner gratuitement.,"Rue de Lancry, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_usporty_fond_transparent_0.png,https://usporty-app.com/?utm_source=LesPepitesTech.com,ANDROID,https://lespepitestech.com/startup-de-la-french-tech/usporty
CLACOS,Création simplifié de tableaux de bord !,"37 Rue des Mathurins, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/favicon_big.png,https://www.clacos.fr/?utm_source=LesPepitesTech.com,ANALYSE,https://lespepitestech.com/startup-de-la-french-tech/clacos
MORINO,Financez votre croissance sans dilution ni dette !,21 Rue Pétion,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logomorino.png,https://getmorino.com/?utm_source=LesPepitesTech.com,ABONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/morino
DAWIZZ,"Éditeur du logiciel MyDataCatalogue, une solution intelligente basée sur des algorithmes de reconnaissance de données structurées ou non","141 Rue du Commerce, Vannes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/d-dawizz-baseline-380x120px-e.png,https://www.dawizz.fr/?utm_source=LesPepitesTech.com,BIG DATA,https://lespepitestech.com/startup-de-la-french-tech/dawizz
HEXAMEET,"Un système de Visioconférence simple, sécurisée & confidentielle made in France. Communications chiffrées de bout en bout conforme RGPD et HIPAA. Pas de logiciel, une offre disponible en Whitelabel.","47 Boulevard de Courcelles, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logohexameet.png,https://hexameet.fr/?utm_source=LesPepitesTech.com,NUMÉRIQUE AU SERVICE DE L'ENVIRONNEMENT,https://lespepitestech.com/startup-de-la-french-tech/hexameet
TIKKI.IO,"Une application de gestion de l'activité freelance tout-en-un : de la gestion de la relation client à la facturation en passant par la gestion de projet, tous les outils nécessaires aux indépendant sont réunis en une seule interface intuitive.",Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_tikki_2020.png,https://tikki.io/?utm_source=LesPepitesTech.com,CRM,https://lespepitestech.com/startup-de-la-french-tech/tikkiio
BLINK,Solution en ligne dédiée aux photographes souhaitant partager et vendre leurs créations,3 Rue le Verrier,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/blink_1_0.jpeg,https://blink.art/?utm_source=LesPepitesTech.com,ART DIGITAL,https://lespepitestech.com/startup-de-la-french-tech/blink
KLAVA,Soutenir des centaines de millions de personnes souffrant de troubles neurologiques et et psychiatriques.,"29 Rue d'Aguesseau, Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/klava-innovation-logo-2021-large-.png,https://klava-innovation.com/fr/?utm_source=LesPepitesTech.com,APPLICATION MOBILE,https://lespepitestech.com/startup-de-la-french-tech/klava
MEERTY,"Votre programme de fidélité en ligne, prêt en quelques clics.","Rue de Paris, Franconville",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_289.png,https://www.meerty.co/?utm_source=LesPepitesTech.com,CARTE DE FIDÉLITÉ,https://lespepitestech.com/startup-de-la-french-tech/meerty
COVER GREEN,Cover Green propose une solution d'aménagement extérieur clé en main. D'un service de garden design 3D à la vente et l'installation d'équipements Made in France.,"300 Avenue de la Royale, Castries",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-covergreen_0.png,https://cover.green/?utm_source=LesPepitesTech.com,AMÉNAGEMENT,https://lespepitestech.com/startup-de-la-french-tech/cover-green
PLUGGYSIGN,Faites signer en ligne à plein de destinataires simultanément !,"PluggySign - Signature électronique Lille, 21 Av. Foch, 59800 Lille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/pluggysign-signature-electronique.png,https://www.pluggysign.com/faire-signer-en-ligne/?utm_source=LesPepitesTech.com,SIGNATURE,https://lespepitestech.com/startup-de-la-french-tech/pluggysign
JANIS MÉDIA,Le nouveau média 100% musique qui parle de l'actualité musicale d'hier et d'aujourd'hui,"5 Rue Curial, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/janis_logo_pngfichier_3.png,https://www.janis-media.com/?utm_source=LesPepitesTech.com,GROUPE DE MUSIQUE,https://lespepitestech.com/startup-de-la-french-tech/janis-media
SMT PERFORMANCES,"Startup de l'IoT conceptrice de Pégase, le traceur GPS pour tous les motards",1 Rue de la Noë,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/pegase-twitter.jpg,https://smtperformances.fr/?utm_source=LesPepitesTech.com,MOTO,https://lespepitestech.com/startup-de-la-french-tech/smt-performances
MY PENSION XPER,My PENSION est le premier courtier conseil indépendant dédié à l’épargne retraite supplémentaire proposant un accompagnement personnalisé et une plateforme digitale innovante. My PENSION a conçu pour ses clients My PENSION xPER un Plan d’Epargne Retraite,"2 Rue Marc Sangnier, Bègles",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/my_pension_xper_bleu.png,https://www.mypensionxper.com/?utm_source=LesPepitesTech.com,RETRAITE,https://lespepitestech.com/startup-de-la-french-tech/my-pension-xper
LA FABRIQUE DES CASTORS,Organisation de team buildings éco-responsables et zéro déchet,9 Place Fernand Lafargue,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_fdc.png,https://www.lafabriquedescastors.com/?utm_source=LesPepitesTech.com,RSE,https://lespepitestech.com/startup-de-la-french-tech/la-fabrique-des-castors
HOMESERVE ASSISTANCE,"Simplifiez-vous toutes les urgences de la maison avec des solutions d’assistance, dans les domaines de la plomberie, de l’électricité, du gaz, de l’électroménager et des objets connectés.","9 Rue Anna Marly, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/homeserve-logo_1.png,https://assistance.homeserve.fr/?utm_source=LesPepitesTech.com,DÉPANNAGE À DOMICILE,https://lespepitestech.com/startup-de-la-french-tech/homeserve-assistance
RETAILVR,Améliorer les process et les ventes du retail grâce à la réalité virtuelle et la réalité augmentée,"6 Rue Bisson, Nantes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/picture2_3.jpg,https://retail-vr.com/fr/?utm_source=LesPepitesTech.com,3D,https://lespepitestech.com/startup-de-la-french-tech/retailvr
