title,description,address,logo_url,url
ASSURLY,"Changez d'assurance de prêt immobilier en quelques minutes, depuis votre mobile, et bénéficiez de l’une des meilleures couvertures du marché au prix juste.","58 Rue de la Victoire, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/telechargement_11.png,https://lespepitestech.com/startup-de-la-french-tech/assurly
UWINLOC,La seule solution de localisation intérieure IoT utilisant des étiquettes sans batterie.,1 IMPASSE LOUIS PUEYO Blagnac,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture_decran_2018-05-04_a_15.30.52.png,https://lespepitestech.com/startup-de-la-french-tech/uwinloc
JOBSURFER.NC,Le Tiktok de la recherche d'emploi en Nouvelle-Calédonie,"Nouméa, Nouvelle-Calédonie",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/jobsurfer_logo_w.png,https://lespepitestech.com/startup-de-la-french-tech/jobsurfernc
PRO-SECRÉTARIAT CATALAN,Cabinet de gestion administrative et commerciale,26 Ter Avenue des Eaux Vives,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/capture-removebg-preview.png,https://lespepitestech.com/startup-de-la-french-tech/pro-secretariat-catalan
ENINCLUSIF.FR,Le premier dictionnaire inclusif collaboratif,Montpellier,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_282.png,https://lespepitestech.com/startup-de-la-french-tech/eninclusiffr
KIIDO,Tout ce dont vous avez besoin pour une coparentalité réussie est ici,66000,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/kiido_logo_coral.png,https://lespepitestech.com/startup-de-la-french-tech/kiido
RAINBOOH,Le 1er réseau d’affichage publicitaire eco-responsable sur VTC/Taxis 100% électriques et hybrides.,9 allee Marie Louise,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/fichier_150logo-2-rainbooh.png,https://lespepitestech.com/startup-de-la-french-tech/rainbooh
HOMYCRUSH,Homycrush est un site de vente et d'achat d'objet de déco de seconde main pour tous !,"242 Rue des Pyrénées, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_336_x_80.jpg,https://lespepitestech.com/startup-de-la-french-tech/homycrush
BEEMYFLEX,BeeMyFlex vous permet d'optimiser votre organisation hybride du travail tout en garantissant le bien être de vos collaborateurs,"128 Rue la Boétie, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-bmf-couleurs-avec_tagline.png,https://lespepitestech.com/startup-de-la-french-tech/beemyflex
HELLONOVO,Solution de placement produit pour générer des revenus complémentaires dans son Airbnb,5 Rue Montaigne,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/extra_air.png,https://lespepitestech.com/startup-de-la-french-tech/hellonovo
MALORIC,Maloric conçoit des ailes de traction maritimes 100% autonomes capables de réduire de 20% la consommation en carburant des navires et leurs émissions de gaz à effet de serre,"37 Rue Blanqui, 33110 Le Bouscat",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logohorizontalnoir.png,https://lespepitestech.com/startup-de-la-french-tech/maloric
BANKSTORE,"""Le Booking du crédit immobilier"". Bankstore, c'est Mon crédit, mes règles !","Tour Franklin, Puteaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/bankstore_logo_h_rvb_transparent_1.png,https://lespepitestech.com/startup-de-la-french-tech/bankstore
LYNKX,Nous développons des outils pour améliorer la sécurité des pratiquants d'activités outdoor.,"776 Route du Balcon, 38190 Les Adrets",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/lynkx_la_secu_par_l_entraide_1000px_1.png,https://lespepitestech.com/startup-de-la-french-tech/lynkx
KELCAB,Le cabinet à la carte et sans engagement pour les professionnels du paramédical et du bien-être,"74 Rue Camille Flammarion, Nantes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logotype_rvb_logo_tagline_fond_bleu.jpg,https://lespepitestech.com/startup-de-la-french-tech/kelcab
STUD-EO,Faciliter la mise en relation entre les étudiants et les universités à travers le monde,"64-66 Rue des Archives, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-blue_0.png,https://lespepitestech.com/startup-de-la-french-tech/stud-eo
ON ACHETE FRANCAIS,La place de marché réservée aux produits fabriqués en France,"59 Rue de Ponthieu, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/oaf_logo_largeur_fond_bleu_2.png,https://lespepitestech.com/startup-de-la-french-tech/achete-francais
KELCAB,Le cabinet à la carte et sans engagement pour les professionnels du paramédical et du bien-être,"74 Rue Camille Flammarion, Nantes",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logotype_rvb_logo_tagline_fond_bleu.jpg,https://lespepitestech.com/startup-de-la-french-tech/kelcab
BRIGAD,Brigad est une app qui permet à des professionnels à leur compte et des établissements de la restauration et du soin d’être mis en relation pour des missions ponctuelles.,5 AVENUE DU GENERAL DE GAULLE Saint-Mandé,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_filled_color_light_background_1_0.png,https://lespepitestech.com/startup-de-la-french-tech/brigad
BUNKERITY,Trompez les attaquants et protégez vos services Web,"156 avenue Jean Jaurès, 47000 AGEN",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/bunkerity_1.png,https://lespepitestech.com/startup-de-la-french-tech/bunkerity
TFT SOLUTION,"TFT SOLUTION aide les vendeurs pro de seconde main à lister leurs annonces, gérer leurs stocks et à diffuser leurs pièces uniques sur plusieurs marketplaces de mode circulaire en même temps.",Saint Ouen,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/tft_solution.png,https://lespepitestech.com/startup-de-la-french-tech/tft-solution
IYOO,IYOO est une plateforme sur laquelle les utilisateurs peuvent partager leurs propres expériences d’achats et demander instantanément les avis et ou recommandations de leurs proches avant un achat,"Technopole Bordeaux Montesquieu, Allée Jean Rostand, Martillac",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_png_transparent_iyoo.png,https://lespepitestech.com/startup-de-la-french-tech/iyoo
ARTIZEN,Solution de gestion de l'administratif pour artisans du bâtiment,"1 Rue du Hameau, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_artizen_1_png.png,https://lespepitestech.com/startup-de-la-french-tech/artizen
MAKE YOUR JOB,La plateforme d'emploi de la transition énergétique,4 chemin de la moliere,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/default_1.png,https://lespepitestech.com/startup-de-la-french-tech/make-your-job
INJOYE,La mutuelle animale qui leur donne le sourire.,"5 allée de tourny, 33000 Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/group_414.png,https://lespepitestech.com/startup-de-la-french-tech/injoye
TELLERS.AI,"Transformez n'importe quel texte, article ou histoire en vidéo, en quelques secondes","STATION F, Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/tellers_logo_3.png,https://lespepitestech.com/startup-de-la-french-tech/tellersai-0
EXO PLATFORM,"Digital workplace open-source, sécurisée, souveraine et engageante","7 Rue de la Paix, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_exo_hd.jpg,https://lespepitestech.com/startup-de-la-french-tech/exo-platform
WWEEDDOO,La première plateforme collaborative de projets dédiée à la réussite des jeunes.,"38 Rue Paul Bert, 92100 Boulogne-Billancourt",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_wweeddoo.png,https://lespepitestech.com/startup-de-la-french-tech/wweeddoo
GABRIEL ACOCA,Production de visites virtuelles et développement VR sur mesure,gabriel@gabrielacoca.fr,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_gab.jpg,https://lespepitestech.com/startup-de-la-french-tech/gabriel-acoca
ALLO TANTIE,Plateforme qui permet de commander des spécialités culinaires d'Afrique et des Caraïbes chez des cuisiniers professionnels et particuliers,16 Avenue Alponse Baudin,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/allotantie_logo_noir1.png,https://lespepitestech.com/startup-de-la-french-tech/allo-tantie
WUP NETWORKING,Application dédiée à la création d'emplois et complément de revenus dans métiers de la vente directe et du marketing relationnel,"778 chemin des bonnes herbes, les Mas de la Giraude",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/identite_visuelle_wup_networkinghd-02.png,https://lespepitestech.com/startup-de-la-french-tech/wup-networking
WINUP,"Grâce à sa salle de ventes en ligne, elle permet de réunir vendeurs et acquéreurs, dans un temps limité, afin de vendre ou d’acheter au prix juste.","59 Rue de Ponthieu Bureau 562, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/winup_logo_baseline_ligne_noir_baseline.png,https://lespepitestech.com/startup-de-la-french-tech/winup
TRAVEL PRIME,"La plateforme privative d'abonnement aux voyages, intégrable sur les sites de vente en ligne et s'appuyant sur les réseaux et la technologie blockchain pour la gestion des contrats intelligents des adhérents.","25 Rue de Ponthieu, 75008 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_tp.jpg,https://lespepitestech.com/startup-de-la-french-tech/travel-prime
ARTOCHE,Le meilleur logiciel de devis pour les artisans du bâtiment,"12 Rue Vauban, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/color_logo_transparent_1.png,https://lespepitestech.com/startup-de-la-french-tech/artoche
FIBO,La plateforme n°1 des débutants pour investir dans les cryptomonnaies,"22 rue Durantin, 75018 paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/cropped-logo-2-1_1.png,https://lespepitestech.com/startup-de-la-french-tech/fibo
SPREADPRESS,Rendre accessible et abordable la relation Médias,"15 Rue des Halles, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/icone_0.png,https://lespepitestech.com/startup-de-la-french-tech/spreadpress
POPEE,"Popee, c'est le papier toilette : ♻️ En matière recyclée, provenant de papiers de corbeilles de bureaux d'entreprises françaises 🇫🇷 Fabriqué intégralement en France, de la matière première à la chaîne logistique 🍑 Sans produit toxique","8 Rue Edouard Lockroy, 75011 Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/190812_popee_logo_rvb_2.jpg,https://lespepitestech.com/startup-de-la-french-tech/popee
TIPSI,Le pourboire par carte bancaire rapide et sécurisé pour tous les métiers de service !,"Rond-Point Benjamin Franklin, Montpellier",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/sans_titre-2_15.39.38.jpg,https://lespepitestech.com/startup-de-la-french-tech/tipsi
MONOMERIS,La solution durable qui sublime les déchets en matières primaires,"8 Rue des Marlières, Avelin",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/design_sans_titre_18.png,https://lespepitestech.com/startup-de-la-french-tech/monomeris
MONOMERIS,La solution durable qui sublime les déchets en matières primaires,"8 Rue des Marlières, Avelin",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/design_sans_titre_18.png,https://lespepitestech.com/startup-de-la-french-tech/monomeris
OBVY,Obvy est le moyen de paiement sécurisé entre particuliers de référence pour des transactions de biens et services sécurisées. L'objectif ? Eradiquer les arnaques sur Internet entre particuliers.,"9 Rue André Darbon, 33300 Bordeaux",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/obvy-color-1024.png,https://lespepitestech.com/startup-de-la-french-tech/obvy
LIMZY,Marketplace d'invendus (-30% à -90%),42 rue de maubeuge,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/118428735_238690810894927_4725970784875778892_n.jpg,https://lespepitestech.com/startup-de-la-french-tech/limzy
NIAGARA,Combine les avantages du local et du cloud pour vous permettre de tirer parti de vos données industrielles.,"9 Rue Dareau, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_niag.png,https://lespepitestech.com/startup-de-la-french-tech/niagara
LAKAA,"Lakaa aide les grandes entreprises sur leur engagement RSE avec : - l'organisation d'actions environnementales pour leurs salariés avec des associations, partout en France - une plateforme de partage et de remontée des bonnes pratiques RSE terrain","5 Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/lakaa-green-only.png,https://lespepitestech.com/startup-de-la-french-tech/lakaa
SMART IMPULSE,Le leader de la mesure non intrusive (NILM),157,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_vert.jpg,https://lespepitestech.com/startup-de-la-french-tech/smart-impulse
WELCO,"Welco est une plateforme de récupération de colis entre voisins. Elle est la solution du dernier mètre qui référence des personnes disponibles pour récupérer les colis de leurs voisins, de manière sécurisée, en contrepartie d’une rémunération.","14 Rue de la Quarantaine, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-bleu_7.png,https://lespepitestech.com/startup-de-la-french-tech/welco
CAREGAME,"Jeux mobiles accessibles en un clic. Le cloud gaming sur mobile sans téléchargement, sans abonnement, sans compromis !","Parvis Alan Turing, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/square_pp_caregame_2.jpg,https://lespepitestech.com/startup-de-la-french-tech/caregame
V-EVENT,"Créez, administrez et participez à des événements virtuels de n’importe où dans le monde","Albi InnoProd, 8 Avenue Pierre-Gilles de Gennes, Albi",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_color_text.png,https://lespepitestech.com/startup-de-la-french-tech/v-event
GALIUS,Le site de référence des séjours d'activité bas carbone en France,"12 Rue Pierre Semard, Grenoble",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/1_31.png,https://lespepitestech.com/startup-de-la-french-tech/galius
EDITAPP,Le premier éditeur de smart documents,Paris,https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo-editapp-black.png,https://lespepitestech.com/startup-de-la-french-tech/editapp
APOLLO,La nouvelle plateforme mondiale pour les propriétaires de studios et les artistes !,"10 Rue de la Paix, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/logo_a_middle.jpg,https://lespepitestech.com/startup-de-la-french-tech/apollo
MY EXPRESS DRIVER,Déplacer un véhicule en express c'est possible !,"96 Boulevard Marius Vivier Merle, Lyon",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/331853502_855545482213782_304367305065665951_n_0.jpg,https://lespepitestech.com/startup-de-la-french-tech/my-express-driver
LITY,Cabinet de recrutement Tech,"23 Rue des Grands Augustins, Paris",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/artboard_9.png,https://lespepitestech.com/startup-de-la-french-tech/lity
DOINSPORT,"Doinsport est une solution innovante pour les gérants de complexes sportifs et de loisirs. Gestion des réservations, animation des communautés, caisse enregistreuse certifiée.","1 Place Francis Chirat, Marseille",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/doinsport_0.png,https://lespepitestech.com/startup-de-la-french-tech/doinsport
LYSPACKAGING,"LYSPACKAGING a développé une solution de contenants (bouteilles, pots et bouchons) en matière végétale issue des résidus de canne à sucre. Ces contenants peuvent être réutilisés et il sont également compostables industriellement (sans toxicité).","8 Chemin Nattier, 17610 Chaniers",https://d3kqkuy1hpjocx.cloudfront.net/s3fs-public/styles/medium/public/new_logo_lys_2020-03-17_3.jpg,https://lespepitestech.com/startup-de-la-french-tech/lyspackaging
