financement_id,entreprise_id,Date dernier financement,Série,Montant_def,valeur_entreprise
1185,1185,,,5100000.0,€69m
1186,1186,,,,€123.3b
1187,1187,,,,
1188,1188,,,1800000.0,€7—11m
1189,1189,,,,
1190,1190,,,,
1191,1191,,,10000000.0,€40—60m
1192,1192,,,,
1193,1193,,,,
1194,1194,,,,
1195,1195,,,3200000.0,€13—19m
1196,1196,,,,
1197,1197,,,,
1198,1198,,,680000.0,
1199,1199,,,909000.0,€4—5m
1200,1200,,,45500.0,€182—273k
1201,1201,,,3100000.0,€10—14m
1202,1202,,,,
1203,1203,,,,
1204,1204,,,,
1205,1205,,,,
1206,1206,,,,
1207,1207,,,1900000.0,
1208,1208,,,,
1209,1209,,,114000.0,
1210,1210,,,1600000.0,€6—10m
1211,1211,,,11900000.0,€40—60m
1212,1212,,,1200000.0,€3—5m
1213,1213,,,,
1214,1214,,,,
1215,1215,,,,
1216,1216,,,3700000.0,€15—22m
1217,1217,,,,
1218,1218,,,,
1219,1219,,,,€10m
1220,1220,,,,
1221,1221,,,,
1222,1222,,,,
1223,1223,,,,
1224,1224,,,,
1225,1225,,,,
1226,1226,,,,
1227,1227,,,6500000.0,€18—27m
1228,1228,,,,
1229,1229,,,750000.0,€1—2m
1230,1230,,,2600000.0,€5—8m
1231,1231,,,,
1232,1232,,,1300000.0,
1233,1233,,,17300000.0,€60—90m
1234,1234,,,,
1235,1235,,,32500000.0,€32—48m
1236,1236,,,,
1237,1237,,,,
1238,1238,,,,
1239,1239,,,,
1240,1240,,,,
1241,1241,,,,
1242,1242,,,1000000.0,€4—6m
1243,1243,,,,
1244,1244,,,,
1245,1245,,,,
1246,1246,,,,
1247,1247,,,,
1248,1248,,,,
1249,1249,,,26000000.0,€80—120m
1250,1250,,,,
1251,1251,,,,
1252,1252,,,636000.0,
1253,1253,,,,
1254,1254,,,,
1255,1255,,,,
1256,1256,,,2100000.0,€8—13m
1257,1257,,,,
1258,1258,,,,
1259,1259,,,15000000.0,
1260,1260,,,725000.0,
1261,1261,,,,
1262,1262,,,3000000.0,€8—12m
1263,1263,,,,
1264,1264,,,926000000.0,€5.2b
1265,1265,,,,
1266,1266,,,,
1267,1267,,,,
1268,1268,,,,
1269,1269,,,,
1270,1270,,,180000.0,
1271,1271,,,3300000.0,€13—20m
1272,1272,,,,
1273,1273,,,5800000.0,€15—23m
1274,1274,,,,
1275,1275,,,1400000.0,€4—5m
1276,1276,,,,
1277,1277,,,,
1278,1278,,,,
1279,1279,,,,
1280,1280,,,,
1281,1281,,,,
1282,1282,,,400000.0,
1283,1283,,,3000000.0,€6—9m
1284,1284,,,,
1285,1285,,,4000000.0,€8—13m
1286,1286,,,10000000.0,€63m
1287,1287,,,,
1288,1288,,,,
1289,1289,,,,
1290,1290,,,,
1291,1291,,,,
1292,1292,,,295000.0,€1—2m
1293,1293,,,,
1294,1294,,,,
1295,1295,,,28600000.0,€80—120m
1296,1296,,,2100000.0,€200—300k
1297,1297,,,,
1298,1298,,,,
1299,1299,,,,
1300,1300,,,113000000.0,€138—208m
1301,1301,,,14000000.0,€16—24m
1302,1302,,,2000000.0,€8—12m
1303,1303,,,,
1304,1304,,,,
1305,1305,,,,
1306,1306,,,,
1307,1307,,,,
1308,1308,,,,
1309,1309,,,,
1310,1310,,,,
1311,1311,,,,
1312,1312,,,,
1313,1313,,,3500000.0,€9—13m
1314,1314,,,,
1315,1315,,,,
1316,1316,,,,
1317,1317,,,13000000.0,€58m
1318,1318,,,,
1319,1319,,,,
1320,1320,,,,
1321,1321,,,,
1322,1322,,,,
1323,1323,,,10000000.0,€40—60m
1324,1324,,,,
1325,1325,,,,
1326,1326,,,2500000.0,€10—15m
1327,1327,,,,
1328,1328,,,25000000.0,€80—120m
1329,1329,,,,
1330,1330,,,2100000.0,€8—13m
1331,1331,,,,
1332,1332,,,,
1333,1333,,,,
1334,1334,,,,
1335,1335,,,700000.0,€3—4m
1336,1336,,,,
1337,1337,,,,
1338,1338,,,,
1339,1339,,,,
1340,1340,,,,
1341,1341,,,,
1342,1342,,,,
1343,1343,,,,
1344,1344,,,,
1345,1345,,,500000.0,€2—3m
1346,1346,,,,
1347,1347,,,2900000.0,€5—7m
1348,1348,,,3900000.0,€16—23m
1349,1349,,,6000000.0,€24—36m
1350,1350,,,,
1351,1351,,,,
1352,1352,,,,
1353,1353,,,,
1354,1354,,,,
1355,1355,,,,
1356,1356,,,,
1357,1357,,,,
1358,1358,,,,
1359,1359,,,,
1360,1360,,,5000000.0,
1361,1361,,,,
1362,1362,,,,
1363,1363,,,,
1364,1364,,,,
1365,1365,,,,
1366,1366,,,,
1367,1367,,,11600000.0,€35—52m
1368,1368,,,,
1369,1369,,,,
1370,1370,,,6900000.0,€22—33m
1371,1371,,,14500000.0,€48—72m
1372,1372,,,,
1373,1373,,,,
1374,1374,,,,
1375,1375,,,2700000.0,€11—16m
1376,1376,,,395000.0,
1377,1377,,,,
1378,1378,,,,
1379,1379,,,,
1380,1380,,,,
1381,1381,,,,
1382,1382,,,,
1383,1383,,,,
1384,1384,,,7700000.0,€17—26m
1385,1385,,,15600000.0,€33—49m
1386,1386,,,9000000.0,€24—36m
1387,1387,,,6600000.0,€26—38m
1388,1388,,,,
1389,1389,,,,
1390,1390,,,7700000.0,€20—30m
1391,1391,,,,
1392,1392,,,16600000.0,€29—44m
1393,1393,,,,
1394,1394,,,29000000.0,€80—120m
1395,1395,,,,
1396,1396,,,,
1397,1397,,,,
1398,1398,,,,
1399,1399,,,,
1400,1400,,,1600000.0,€6—10m
1401,1401,,,5600000.0,€12—18m
1402,1402,,,,
1403,1403,,,,
1404,1404,,,,
1405,1405,,,,
1406,1406,,,,
1407,1407,,,19000000.0,€64—96m
1408,1408,,,,
1409,1409,,,,
1410,1410,,,,
1411,1411,,,,
1412,1412,,,800000.0,€3—5m
1413,1413,,,,
1414,1414,,,,
1415,1415,,,500000.0,€3m
1416,1416,,,,
1417,1417,,,,
1418,1418,,,,
1419,1419,,,54500000.0,€1.9b
1420,1420,,,,
1421,1421,,,,
1422,1422,,,,
1423,1423,,,20000000.0,€55m
1424,1424,,,,
1425,1425,,,,
1426,1426,,,2000000.0,€8—12m
1427,1427,,,25500000.0,€40—60m
1428,1428,,,7000000.0,€28—42m
1429,1429,,,,
1430,1430,,,,
1431,1431,,,,
1432,1432,,,,
1433,1433,,,,
1434,1434,,,,
1435,1435,,,6800000.0,€24—36m
1436,1436,,,,
1437,1437,,,,
1438,1438,,,,
1439,1439,,,,
1440,1440,,,81800000.0,€500m
1441,1441,,,6200000.0,€20—30m
1442,1442,,,,
1443,1443,,,,
1444,1444,,,,
1445,1445,,,35400000.0,€14—21m
1446,1446,,,,
1447,1447,,,1000000.0,€2—3m
1448,1448,,,,
1449,1449,,,2800000.0,€6—9m
1450,1450,,,,
1451,1451,,,,
1452,1452,,,2100000.0,€8—12m
1453,1453,,,5500000.0,€16—24m
1454,1454,,,,
1455,1455,,,,
1456,1456,,,,
1457,1457,,,,
1458,1458,,,,
1459,1459,,,21200000.0,€73—109m
1460,1460,,,,
1461,1461,,,,
1462,1462,,,,
1463,1463,,,,
1464,1464,,,28300000.0,€113—170m
1465,1465,,,10200000.0,€33—49m
1466,1466,,,27000000.0,€68m
1467,1467,,,,
1468,1468,,,,
1469,1469,,,,
1470,1470,,,,
1471,1471,,,2300000.0,€9—13m
1472,1472,,,4800000.0,€19—29m
1473,1473,,,,
1474,1474,,,3500000.0,€6—9m
1475,1475,,,,
1476,1476,,,,
1477,1477,,,,
1478,1478,,,33000000.0,€92—138m
1479,1479,,,,
1480,1480,,,,
1481,1481,,,,
1482,1482,,,500000.0,€2—3m
1483,1483,,,16600000.0,€55—82m
1484,1484,,,,
1485,1485,,,,
1486,1486,,,,
1487,1487,,,,
1488,1488,,,,
1489,1489,,,,
1490,1490,,,,
1491,1491,,,,
1492,1492,,,,
1493,1493,,,,
1494,1494,,,,
1495,1495,,,,
1496,1496,,,1300000.0,€5—8m
1497,1497,,,4000000.0,€12—19m
1498,1498,,,3800000.0,€5—7m
1499,1499,,,,
1500,1500,,,,
1501,1501,,,,
1502,1502,,,,
1503,1503,,,,
1504,1504,,,,
1505,1505,,,4500000.0,€41m
1506,1506,,,,
1507,1507,,,,
1508,1508,,,,
1509,1509,,,,
1510,1510,,,,
1511,1511,,,,
1512,1512,,,4900000.0,€10—15m
1513,1513,,,1000000.0,€4—6m
1514,1514,,,,
1515,1515,,,,
1516,1516,,,3500000.0,€6—9m
1517,1517,,,,
1518,1518,,,,
1519,1519,,,,
1520,1520,,,,
1521,1521,,,,
1522,1522,,,11500000.0,€28—42m
1523,1523,,,,
1524,1524,,,,
1525,1525,,,3000000.0,
1526,1526,,,,
1527,1527,,,,
1528,1528,,,,
1529,1529,,,1000000.0,€4—6m
1530,1530,,,,
1531,1531,,,,
1532,1532,,,6000000.0,€24—36m
1533,1533,,,,
1534,1534,,,59700000.0,
1535,1535,,,,
1536,1536,,,,
1537,1537,,,4000000.0,€6—8m
1538,1538,,,850000.0,€3—5m
1539,1539,,,,
1540,1540,,,,
1541,1541,,,,
1542,1542,,,,
1543,1543,,,,
1544,1544,,,21400000.0,€65—98m
1545,1545,,,,
1546,1546,,,,
1547,1547,,,,
1548,1548,,,,
1549,1549,,,17000000.0,€55—82m
1550,1550,,,,
1551,1551,,,,
1552,1552,,,,
1553,1553,,,,
1554,1554,,,,
1555,1555,,,,
1556,1556,,,6600000.0,€26—39m
1557,1557,,,,
1558,1558,,,2700000.0,€2m
1559,1559,,,,
1560,1560,,,69100000.0,€149—224m
1561,1561,,,,
1562,1562,,,,
1563,1563,,,9300000.0,€28—42m
1564,1564,,,107000000.0,€325m
1565,1565,,,,
1566,1566,,,,
1567,1567,,,,
1568,1568,,,12100000.0,€10—14m
1569,1569,,,,
1570,1570,,,250000.0,
1571,1571,,,,
1572,1572,,,,
1573,1573,,,,
1574,1574,,,2500000.0,€10—15m
1575,1575,,,,
1576,1576,,,2000000.0,€1—2m
1577,1577,,,,
1578,1578,,,,
1579,1579,,,,
1580,1580,,,2600000.0,€10—16m
1581,1581,,,,
1582,1582,,,6000000.0,€24—36m
1583,1583,,,,
1584,1584,,,,
1585,1585,,,8000000.0,€20—30m
1586,1586,,,,
1587,1587,,,9000000.0,€32—48m
1588,1588,,,,
1589,1589,,,,
1590,1590,,,,
1591,1591,,,,
1592,1592,,,,
1593,1593,,,,
1594,1594,,,510000000.0,€1.8b
1595,1595,,,,
1596,1596,,,,
1597,1597,,,,
1598,1598,,,,
1599,1599,,,,
1600,1600,,,,
1601,1601,,,,
1602,1602,,,7000000.0,€28—42m
1603,1603,,,5400000.0,€2—4m
1604,1604,,,,
1605,1605,,,,
1606,1606,,,,
1607,1607,,,,
1608,1608,,,,
1609,1609,,,,
1610,1610,,,47000000.0,€188—282m
1611,1611,,,,
1612,1612,,,,
1613,1613,,,9000000.0,€36—54m
1614,1614,,,,
1615,1615,,,1500000.0,€6—9m
1616,1616,,,2000000.0,€6—9m
1617,1617,,,70000.0,€2m
1618,1618,,,,
1619,1619,,,,
1620,1620,,,2500000.0,€10—15m
1621,1621,,,10000000.0,€40—60m
1622,1622,,,,
1623,1623,,,,
1624,1624,,,,
1625,1625,,,,
1626,1626,,,,
1627,1627,,,4000000.0,€16—24m
1628,1628,,,,
1629,1629,,,6200000.0,€20—30m
1630,1630,,,50000.0,
1631,1631,,,1400000.0,€5—8m
1632,1632,,,,
1633,1633,,,1900000.0,€8—11m
1634,1634,,,,
1635,1635,,,500000.0,€2—3m
1636,1636,,,1000000.0,€4—6m
1637,1637,,,,
1638,1638,,,,
1639,1639,,,700000.0,€3—4m
1640,1640,,,1100000.0,€4—7m
1641,1641,,,,
1642,1642,,,8500000.0,€34—51m
1643,1643,,,430000.0,€2—3m
1644,1644,,,,
1645,1645,,,3200000.0,€8—12m
1646,1646,,,,
1647,1647,,,500000.0,€2—3m
1648,1648,,,,
1649,1649,,,3500000.0,€14—21m
1650,1650,,,,
1651,1651,,,,
1652,1652,,,,
1653,1653,,,12000000.0,€8—12m
1654,1654,,,,
1655,1655,,,10200000.0,€40—60m
1656,1656,,,10400000.0,€4—6m
1657,1657,,,,
1658,1658,,,,
1659,1659,,,,
1660,1660,,,,
1661,1661,,,,
1662,1662,,,7800000.0,€24—36m
1663,1663,,,1200000.0,€5—7m
1664,1664,,,,
1665,1665,,,,
1666,1666,,,,
1667,1667,,,1500000.0,€4—6m
1668,1668,,,,
1669,1669,,,4000000.0,€16—24m
1670,1670,,,,
1671,1671,,,4900000.0,
1672,1672,,,,
1673,1673,,,,
1674,1674,,,,
1675,1675,,,,
1676,1676,,,,
1677,1677,,,,
1678,1678,,,7300000.0,€24—36m
1679,1679,,,,
1680,1680,,,,
1681,1681,,,,
1682,1682,,,,
1683,1683,,,,
1684,1684,,,,
1685,1685,,,,
1686,1686,,,,
1687,1687,,,,
1688,1688,,,,
1689,1689,,,,
1690,1690,,,,
1691,1691,,,410000.0,€1—2m
1692,1692,,,30000000.0,€120—180m
1693,1693,,,,
1694,1694,,,,
1695,1695,,,,
1696,1696,,,,
1697,1697,,,210000.0,€840k—1m
1698,1698,,,3300000.0,€5—7m
1699,1699,,,,
1700,1700,,,,
1701,1701,,,,
1702,1702,,,1400000.0,€6—8m
1703,1703,,,,
1704,1704,,,2600000.0,
1705,1705,,,,
1706,1706,,,,
1707,1707,,,,
1708,1708,,,4000000.0,€16—24m
1709,1709,,,1400000.0,€2—4m
1710,1710,,,,
1711,1711,,,,
1712,1712,,,1200000.0,€5—7m
1713,1713,,,,
1714,1714,,,9600000.0,€6—10m
1715,1715,,,2200000.0,€8—12m
1716,1716,,,4000000.0,€16—24m
1717,1717,,,,
1718,1718,,,2500000.0,€10—15m
1719,1719,,,20000000.0,€58—87m
1720,1720,,,1500000.0,€6—9m
1721,1721,,,,
1722,1722,,,"255000.0, 72700.0",€1—2m
1723,1723,,,,
1724,1724,,,,
1725,1725,,,24500000.0,€47—71m
1726,1726,,,,
1727,1727,,,1000000.0,€4—6m
1728,1728,,,,
1729,1729,,,6500000.0,€26—39m
1730,1730,,,,
1731,1731,,,400000.0,€2—2m
1732,1732,,,1600000.0,€2—3m
1733,1733,,,,
1734,1734,,,,
1735,1735,,,1800000.0,€4—5m
1736,1736,,,,
1737,1737,,,,€2.3b
1738,1738,,,,
1739,1739,,,1000000.0,€4—6m
1740,1740,,,1200000.0,€618—927k
1741,1741,,,13300000.0,€24—36m
1742,1742,,,,
1743,1743,,,,
1744,1744,,,,
1745,1745,,,,
1746,1746,,,,
1747,1747,,,,
1748,1748,,,2000000.0,€4—6m
1749,1749,,,5300000.0,€5—8m
1750,1750,,,74800000.0,€200—300m
1751,1751,,,,
1752,1752,,,200000.0,€800k—1m
1753,1753,,,1000000.0,€4—6m
1754,1754,,,,
1755,1755,,,1300000.0,€5—8m
1756,1756,,,,
1757,1757,,,,
1758,1758,,,,
1759,1759,,,,
1760,1760,,,,
1761,1761,,,,
1762,1762,,,,
1763,1763,,,,
1764,1764,,,,
1765,1765,,,2000000.0,€8—12m
1766,1766,,,,
1767,1767,,,200000.0,€800k—1m
1768,1768,,,10800000.0,€28—42m
1769,1769,,,,
1770,1770,,,30000000.0,€100—150m
1771,1771,,,18100000.0,€28—42m
1772,1772,,,5000000.0,€20—30m
1773,1773,,,,
1774,1774,,,,
1775,1775,,,,
1776,1776,,,,
1777,1777,,,,
1778,1778,,,,
1779,1779,,,,
1780,1780,,,,
1781,1781,,,,
1782,1782,,,,
1783,1783,,,,
1784,1784,,,,
1785,1785,,,1800000.0,€7—10m
1786,1786,,,95000000.0,€332—498m
1787,1787,,,1000000.0,€4—6m
1788,1788,,,2100000.0,€4—6m
1789,1789,,,3500000.0,€4—6m
1790,1790,,,,
1791,1791,,,,
1792,1792,,,5000000.0,
1793,1793,,,5600000.0,€18—27m
1794,1794,,,1000000.0,€4—6m
1795,1795,,,3000000.0,€12—18m
1796,1796,,,3500000.0,€14—21m
1797,1797,,,,
1798,1798,,,,
1799,1799,,,,
1800,1800,,,,
1801,1801,,,45500.0,€182—273k
1802,1802,,,,
1803,1803,,,,
1804,1804,,,,
1805,1805,,,49000000.0,€92—138m
1806,1806,,,27500000.0,€88—132m
1807,1807,,,168000000.0,€546—819m
1808,1808,,,,
1809,1809,,,,
1810,1810,,,,
1811,1811,,,800000.0,€3—5m
1812,1812,,,12700000.0,€47—71m
1813,1813,,,9500000.0,€28—42m
1814,1814,,,20000000.0,€80—120m
1815,1815,,,4000000.0,€12—18m
1816,1816,,,44800000.0,€132—198m
1817,1817,,,,
1818,1818,,,250000.0,
1819,1819,,,16500000.0,€66—99m
1820,1820,,,2000000.0,€8—12m
1821,1821,,,,
1822,1822,,,,
1823,1823,,,,
1824,1824,,,4000000.0,€6—9m
1825,1825,,,100000.0,€400—600k
1826,1826,,,,
1827,1827,,,27300000.0,€109—164m
1828,1828,,,,
1829,1829,,,,
1830,1830,,,,
1831,1831,,,50000.0,
1832,1832,,,7300000.0,€8—11m
1833,1833,,,1000000.0,€4—6m
1834,1834,,,162000000.0,€341m
1835,1835,,,,
1836,1836,,,,
1837,1837,,,,
1838,1838,,,2000000.0,€8—12m
1839,1839,,,,
1840,1840,,,,
1841,1841,,,34800000.0,€120—180m
1842,1842,,,,
1843,1843,,,,
1844,1844,,,,
1845,1845,,,,
1846,1846,,,,
1847,1847,,,,
1848,1848,,,,
1849,1849,,,,
1850,1850,,,,
1851,1851,,,,
1852,1852,,,,
1853,1853,,,136000.0,€545—818k
1854,1854,,,3000000.0,€12—18m
1855,1855,,,1200000.0,€2—4m
1856,1856,,,,
1857,1857,,,,
1858,1858,,,,
1859,1859,,,,
1860,1860,,,,
1861,1861,,,,
1862,1862,,,,
1863,1863,,,,
1864,1864,,,,
1865,1865,,,,
1866,1866,,,1300000.0,€5—8m
1867,1867,,,,
1868,1868,,,3800000.0,€15—23m
1869,1869,,,,
1870,1870,,,19500000.0,€56—84m
1871,1871,,,,
1872,1872,,,,
1873,1873,,,,
1874,1874,,,5100000.0,€16—24m
1875,1875,,,,€330m
1876,1876,,,3600000.0,€15—22m
1877,1877,,,,
1878,1878,,,,
1879,1879,,,,
1880,1880,,,1300000.0,€5—8m
1881,1881,,,4000000.0,€8—12m
1882,1882,,,,
1883,1883,,,,
1884,1884,,,,
1885,1885,,,,
1886,1886,,,,
1887,1887,,,,
1888,1888,,,,
1889,1889,,,,
1890,1890,,,,
1891,1891,,,,€4.2b
1892,1892,,,7000000.0,€28—42m
1893,1893,,,,
1894,1894,,,2000000.0,€8—12m
1895,1895,,,,
1896,1896,,,,
1897,1897,,,,
1898,1898,,,,
1899,1899,,,,
1900,1900,,,,
1901,1901,,,90000.0,
1902,1902,,,3900000.0,€10m
1903,1903,,,4500000.0,
1904,1904,,,,
1905,1905,,,,
1906,1906,,,,
1907,1907,,,,
1908,1908,,,,
1909,1909,,,2000000.0,€8—12m
1910,1910,,,3500000.0,€14—21m
1911,1911,,,,
1912,1912,,,,
1913,1913,,,,
1914,1914,,,,
1915,1915,,,,
1916,1916,,,500000.0,€2—3m
1917,1917,,,,
1918,1918,,,,
1919,1919,,,1500000.0,€6—9m
1920,1920,,,,
1921,1921,,,5500000.0,€10—15m
1922,1922,,,,
1923,1923,,,,
1924,1924,,,,
1925,1925,,,,
1926,1926,,,,
1927,1927,,,,
1928,1928,,,,
1929,1929,,,,
1930,1930,,,2500000.0,€10—15m
1931,1931,,,,
1932,1932,,,29600000.0,€72—108m
1933,1933,,,,
1934,1934,,,,
1935,1935,,,1000000.0,€4—6m
1936,1936,,,,
1937,1937,,,,
1938,1938,,,,
1939,1939,,,,
1940,1940,,,9000000.0,€20—30m
1941,1941,,,2300000.0,
1942,1942,,,,
1943,1943,,,,
1944,1944,,,,
1945,1945,,,,
1946,1946,,,1500000.0,
1947,1947,,,,
1948,1948,,,7100000.0,€20—30m
1949,1949,,,,
1950,1950,,,,
1951,1951,,,9500000.0,
1952,1952,,,2100000.0,€3—5m
1953,1953,,,45300000.0,€104—156m
1954,1954,,,,
1955,1955,,,17000000.0,€68—102m
1956,1956,,,,
1957,1957,,,,
1958,1958,,,,
1959,1959,,,,
1960,1960,,,42400000.0,€85m
1961,1961,,,,
1962,1962,,,6500000.0,€22—33m
1963,1963,,,,
1964,1964,,,,€35m
1965,1965,,,1500000.0,€6—9m
1966,1966,,,,
1967,1967,,,4400000.0,€10—15m
1968,1968,,,750000.0,€3m
1969,1969,,,,
1970,1970,,,,
1971,1971,,,2100000.0,€8—13m
1972,1972,,,,
1973,1973,,,,
1974,1974,,,,
1975,1975,,,,
1976,1976,,,2200000.0,€9—13m
1977,1977,,,,
1978,1978,,,600000.0,€2—4m
1979,1979,,,,
1980,1980,,,,
1981,1981,,,,
1982,1982,,,54400000.0,€127—191m
1983,1983,,,1200000.0,€3—4m
1984,1984,,,,
1985,1985,,,,
1986,1986,,,,
1987,1987,,,,
1988,1988,,,1500000.0,€6—9m
1989,1989,,,57000000.0,€108—162m
1990,1990,,,,
1991,1991,,,4500000.0,€10—15m
1992,1992,,,,
1993,1993,,,,
1994,1994,,,,
1995,1995,,,,
1996,1996,,,,
1997,1997,,,,
1998,1998,,,800000.0,€3—5m
1999,1999,,,,
2000,2000,,,,
2001,2001,,,272000.0,€760k—1m
2002,2002,,,,
2003,2003,,,,
2004,2004,,,2200000.0,€5—7m
2005,2005,,,,
2006,2006,,,1000000.0,€4—6m
2007,2007,,,,
2008,2008,,,30000000.0,€120—180m
2009,2009,,,,
2010,2010,,,,
2011,2011,,,,
2012,2012,,,,
2013,2013,,,,
2014,2014,,,7400000.0,€20—30m
2015,2015,,,9500000.0,€38—57m
2016,2016,,,,
2017,2017,,,,
2018,2018,,,732000.0,€29.5b
2019,2019,,,,
2020,2020,,,,
2021,2021,,,,
2022,2022,,,,
2023,2023,,,,
2024,2024,,,2800000.0,€11—17m
2025,2025,,,,
2026,2026,,,,
2027,2027,,,,
2028,2028,,,,
2029,2029,,,4800000.0,€19—29m
2030,2030,,,,
2031,2031,,,,
2032,2032,,,3500000.0,€14—21m
2033,2033,,,5000000.0,€16—24m
2034,2034,,,,
2035,2035,,,,
2036,2036,,,909000.0,€7m
2037,2037,,,,
2038,2038,,,1500000.0,€6—9m
2039,2039,,,,
2040,2040,,,,
2041,2041,,,,
2042,2042,,,,
2043,2043,,,,
2044,2044,,,,
2045,2045,,,,
2046,2046,,,,
2047,2047,,,,
2048,2048,,,1500000.0,€6—9m
2049,2049,,,,
2050,2050,,,,
2051,2051,,,8600000.0,€216m
2052,2052,,,3500000.0,€14—21m
2053,2053,,,,
2054,2054,,,,
2055,2055,,,,
2056,2056,,,,
2057,2057,,,,
2058,2058,,,7000000.0,€12—18m
2059,2059,,,100000.0,
2060,2060,,,,
2061,2061,,,1700000.0,€5—7m
2062,2062,,,,
2063,2063,,,,
2064,2064,,,,
2065,2065,,,,
2066,2066,,,,
2067,2067,,,15600000.0,€55—82m
2068,2068,,,2500000.0,€9—14m
2069,2069,,,,
2070,2070,,,,
2071,2071,,,11000000.0,€44—66m
2072,2072,,,900000.0,€4—5m
2073,2073,,,1000000.0,€4—6m
2074,2074,,,1400000.0,
2075,2075,,,,
2076,2076,,,,
2077,2077,,,,
2078,2078,,,19500000.0,€20—30m
2079,2079,,,20900000.0,€55—82m
2080,2080,,,3300000.0,€13—20m
2081,2081,,,650000.0,
2082,2082,,,,
2083,2083,,,,
2084,2084,,,,
2085,2085,,,,
2086,2086,,,,
2087,2087,,,,
2088,2088,,,,
2089,2089,,,,
2090,2090,,,4400000.0,€9—14m
2091,2091,,,500000.0,€2—3m
2092,2092,,,,
2093,2093,,,,
2094,2094,,,1000000.0,€4—6m
2095,2095,,,5700000.0,€23—34m
2096,2096,,,,
2097,2097,,,15100000.0,€48—72m
2098,2098,,,5900000.0,€14—21m
2099,2099,,,10400000.0,€94m
2100,2100,,,,
2101,2101,,,9100000.0,€36—55m
2102,2102,,,,
2103,2103,,,1500000.0,€6—9m
2104,2104,,,6000000.0,€24—36m
2105,2105,,,500000.0,€2—3m
2106,2106,,,8000000.0,€32—48m
2107,2107,,,,
2108,2108,,,,
2109,2109,,,72400000.0,€188m
2110,2110,,,,
2111,2111,,,,
2112,2112,,,,
2113,2113,,,1400000.0,€6—8m
2114,2114,,,,
2115,2115,,,,
2116,2116,,,,
2117,2117,,,5800000.0,
2118,2118,,,,
2119,2119,,,2000000.0,€8—12m
2120,2120,,,14100000.0,€30—45m
2121,2121,,,,
2122,2122,,,,
2123,2123,,,,
2124,2124,,,,
2125,2125,,,,
2126,2126,,,,€121m
2127,2127,,,16100000.0,€54—81m
2128,2128,,,23200000.0,€85—128m
2129,2129,,,4500000.0,€18—27m
2130,2130,,,,
2131,2131,,,3000000.0,€12—18m
2132,2132,,,,
2133,2133,,,,
2134,2134,,,,
2135,2135,,,,
2136,2136,,,350000.0,€1—2m
2137,2137,,,350000.0,€1—2m
2138,2138,,,,
2139,2139,,,,
2140,2140,,,,
2141,2141,,,,
2142,2142,,,,
2143,2143,,,,
2144,2144,,,,
2145,2145,,,,
2146,2146,,,,
2147,2147,,,,
2148,2148,,,,€27m
2149,2149,,,,
2150,2150,,,,
2151,2151,,,,
2152,2152,,,,
2153,2153,,,,
2154,2154,,,,
2155,2155,,,,
2156,2156,,,,
2157,2157,,,,
2158,2158,,,,
2159,2159,,,,
2160,2160,,,3000000.0,
2161,2161,,,,€5.5b
2162,2162,,,,
2163,2163,,,,
2164,2164,,,,
2165,2165,,,,
2166,2166,,,,
2167,2167,,,,
2168,2168,,,,
2169,2169,,,,
2170,2170,,,75000.0,
2171,2171,,,8000000.0,€28—42m
2172,2172,,,2800000.0,€11—17m
2173,2173,,,17400000.0,€14m
2174,2174,,,,
2175,2175,,,,
2176,2176,,,,
2177,2177,,,,
2178,2178,,,16100000.0,€18—26m
2179,2179,,,,
2180,2180,,,2700000.0,€11—16m
2181,2181,,,80000.0,
2182,2182,,,2600000.0,€10—15m
2183,2183,,,,
2184,2184,,,,
2185,2185,,,,
2186,2186,,,,
2187,2187,,,,
2188,2188,,,,
2189,2189,,,,
2190,2190,,,,
2191,2191,,,,
2192,2192,,,,
2193,2193,,,2500000.0,
2194,2194,,,,
2195,2195,,,,
2196,2196,,,,
2197,2197,,,,
2198,2198,,,,
2199,2199,,,3000000.0,€6—9m
2200,2200,,,,
2201,2201,,,,
2202,2202,,,,
2203,2203,,,,
2204,2204,,,,
2205,2205,,,,
2206,2206,,,,
2207,2207,,,25000000.0,€60—90m
2208,2208,,,,
2209,2209,,,,
2210,2210,,,1500000.0,€6—9m
2211,2211,,,,
2212,2212,,,,
2213,2213,,,,
2214,2214,,,6000000.0,€16—24m
2215,2215,,,,
2216,2216,,,,
2217,2217,,,,
2218,2218,,,,
2219,2219,,,,
2220,2220,,,,
2221,2221,,,,
2222,2222,,,,
2223,2223,,,,
2224,2224,,,,
2225,2225,,,,
2226,2226,,,,
2227,2227,,,,
2228,2228,,,,
2229,2229,,,3100000.0,€10—15m
2230,2230,,,1000000.0,
2231,2231,,,436000.0,€1m
2232,2232,,,,
2233,2233,,,,
2234,2234,,,,
2235,2235,,,,
2236,2236,,,7000000.0,€22—33m
2237,2237,,,,
2238,2238,,,,
2239,2239,,,17600000.0,€48—72m
2240,2240,,,,€12.5b
2241,2241,,,2000000.0,€8—12m
2242,2242,,,,
2243,2243,,,225000000.0,€450m
2244,2244,,,500000.0,€2—3m
2245,2245,,,,
2246,2246,,,,
2247,2247,,,15000000.0,€60—90m
2248,2248,,,,
2249,2249,,,,
2250,2250,,,,
2251,2251,,,7000000.0,€28—42m
2252,2252,,,750000.0,€3—5m
2253,2253,,,,
2254,2254,,,,
2255,2255,,,,
